Activity,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ
1,0.008071949,2.915418304,0.035102838,1.890580403,0.032111302,0.192968395,0.07876795,0.029873379,1.57597682,0.127907337,0.044282466,0.521336173,0.800669117,0.674200761,0.001084512,0.002726769,0.004260667,2.938193394,2.847218358,2.856381995,0.013589888,0.0495507,0.027367054,1.939266891,-1.090260316,2.446576546,0.01025206,0.024072298,0.025467694,0.068473576,0.094837903,0.153472939,0.029471998,0.044318835,0.054116504,0.01549993,0.00701859,0.013420901,1.609410747,0.498750496,1.760829044,0.015056873,0.028297355,0.037398864,0.169510925,2.992948914,0.123485611,-0.234596477,0.097630234,0.686480937,0.392410762,0.182550855,0.21187774,0.127675193,-0.506327395,-0.26510578,0.408616372,0.02277476,0.057262148,0.089474017,#NAME?,#NAME?,#NAME?,0.126403809,0.48789978,0.535858154,-0.390436681,-1.334404917,-1.362764299,0.115856422,0.212556039,0.26562244,0.249938965,0.37940979,0.352844238,0.018586658,-0.022498721,-0.061729794,-0.309310913,-0.414230347,-0.562423706,-0.284898083,0.120284401,0.124444433,0.153462573,0.244118319,0.299911023
1,0.007150603,2.89487775,0.026391867,0.459804597,0.033501971,0.174020453,0.072882557,0.031551826,1.315306854,0.114552757,0.043939417,0.402297975,0.868475787,0.338098916,0.001014036,0.002300563,0.003836003,2.800530437,2.817410565,2.7935727,0.024199012,0.033937481,0.027904954,-0.515021319,-0.46365405,2.361005121,0.015769798,0.020873848,0.027557729,0.06511007,0.094756191,0.152933037,0.025885682,0.04007629,0.048590785,0.003969341,0.004801284,0.014291954,0.853640171,0.569078538,1.783765536,0.019004374,0.02700328,0.039353341,0.150162656,3.000110886,0.185498965,-0.977234609,0.088090118,0.549924166,0.372036474,0.182550855,-0.139255887,0.111081477,-0.367005808,-0.538928809,0.323422201,0.021294764,0.048311832,0.080556061,#NAME?,#NAME?,#NAME?,0.214050293,0.299880981,0.487411499,-0.754556648,-0.651279971,-1.405174288,0.115218805,0.174097178,0.254014549,0.249938965,0.37940979,0.404037476,0.049309867,-0.071414766,-0.058531988,-0.219207764,-0.414230347,-0.40536499,-0.247350336,0.436801856,0.265895846,0.140735448,0.213007866,0.284581395
1,0.010966579,2.947458361,0.044418338,-0.381229684,0.035491685,0.18125966,0.095112233,0.048723879,0.997695606,0.15136095,0.044902716,0.636535005,0.357172552,0.399949433,0.002215696,0.005001071,0.003749812,2.896359044,2.923669225,2.720409668,0.015862638,0.055832127,0.020064628,2.401173563,-0.757057385,-0.321617007,0.015461322,0.023895541,0.033406612,0.103846819,0.106353894,0.129966492,0.040832454,0.064412718,0.046115779,0.003271194,0.000484648,0.014497073,1.568629325,-0.030109711,1.185423717,0.023996399,0.029911138,0.041283219,0.230298152,2.879301934,0.186087421,8.002892058,0.151443871,1.410587688,0.403433597,0.084995033,2.557415169,0.266301443,-0.786651792,-0.165441831,0.069151794,0.046529618,0.105022485,0.078746049,#NAME?,#NAME?,#NAME?,0.250579834,0.391082764,0.429611206,4.374594146,4.410596155,-1.044227354,0.145230525,0.22080139,0.225057797,0.249938965,1.12828064,0.352844238,0.003271194,-0.000484648,-0.112212408,-0.746871948,-0.414230347,-0.40536499,-1.826618342,1.87082752,0.536257898,0.221008739,0.332074333,0.263556721
1,0.007489384,2.898705428,0.037026639,0.263695408,0.034702908,0.175343197,0.075131655,0.029526482,1.161097023,0.118760765,0.044009654,0.523032535,0.870477825,0.596517504,0.000941731,0.003092141,0.003455513,2.827709969,2.952692425,2.654062975,0.01712449,0.037312332,0.044534459,0.863332863,-1.269197049,0.978685669,0.012850087,0.018264154,0.03351419,0.067440946,0.083973474,0.144674784,0.025439593,0.051259985,0.042061187,0.002825358,0.018385703,0.01136033,1.123223631,0.136220623,1.466377618,0.017586527,0.022085796,0.042079541,0.157277072,2.970760082,0.186087421,-0.434856591,0.106566565,0.652057303,0.372209038,0.084995033,-0.114872901,0.140265389,-0.333439893,-0.623960469,0.34913676,0.019776349,0.064934955,0.072565767,#NAME?,#NAME?,#NAME?,0.201766968,0.382705688,0.470367432,-0.670888779,-0.209435912,-1.412237923,0.110563317,0.195853997,0.237429872,0.249938965,0.37940979,0.352844238,0.04015314,-0.078853789,-0.064091274,-0.219207764,-0.65020752,-0.40536499,-0.109829931,-0.247381729,0.149072928,0.13810242,0.248299994,0.268106285
1,0.007022588,2.85318689,0.054658924,0.445128634,0.036403792,0.178858726,0.07009114,0.025334052,1.193943307,0.111809386,0.047067096,0.468176038,0.783499833,0.545420316,0.001022969,0.00211155,0.003888069,2.850968121,2.832628055,2.713432045,0.023004797,0.041457822,0.055991112,-0.595233553,-0.490990764,1.713420231,0.014818913,0.021830385,0.031955823,0.061856627,0.092017835,0.156120488,0.027044247,0.038487323,0.046277816,0.007133983,0.007697698,0.011352241,0.721083476,0.674126246,1.621470595,0.017497341,0.025725269,0.042822363,0.147474356,2.980729452,0.186087421,-0.46852947,0.097051643,0.549924166,0.364001954,0.084995033,-0.484455369,0.125402474,-0.440051295,-0.561661014,0.384157094,0.021482357,0.044342543,0.081649456,#NAME?,#NAME?,#NAME?,0.201766968,0.299880981,0.470367432,-0.606673511,-0.592686033,-1.426043781,0.11230877,0.164654721,0.255979438,0.249938965,0.37940979,0.438232422,0.055288406,-0.053665888,-0.044933501,-0.219207764,-0.414230347,-0.40536499,-0.390295211,0.232294929,0.181329346,0.139092869,0.208651963,0.289157325
1,0.00749972,2.902059462,0.039619311,1.59975782,0.033378311,0.188650986,0.074713279,0.035530644,1.632695847,0.117274075,0.04487235,0.574375809,0.741221779,0.448987842,0.001025263,0.002152419,0.004322038,2.86219328,2.868429105,2.754532994,0.025801597,0.040101036,0.054994757,0.632131863,-1.170556478,1.748418897,0.013689269,0.02177752,0.031159098,0.068815993,0.084433957,0.160887851,0.026957137,0.039716809,0.050600129,0.008964375,0.014420923,0.009575044,1.236210302,0.602630746,1.567333681,0.01770606,0.024571195,0.043008695,0.15749411,2.982469962,0.119241829,-0.269398592,0.095977313,0.549924166,0.377010742,0.084995033,-0.622440695,0.126983703,-0.413234521,-0.601427509,0.388923862,0.021530523,0.045200796,0.09076279,#NAME?,#NAME?,#NAME?,0.201766968,0.274093628,0.535858154,-0.875910322,-0.448532788,-1.490318517,0.117779583,0.15926605,0.272989494,0.249938965,0.37940979,0.35949707,0.027205694,-0.065781366,-0.031561715,-0.219207764,-0.414230347,-0.529983521,-0.060637385,0.409400281,-0.094171303,0.147749423,0.207164882,0.307009741
1,0.007976272,2.915349668,0.043331084,0.40616783,0.03365042,0.177670577,0.07831918,0.043203924,1.349512984,0.126334553,0.04398291,0.4382896,0.729989475,0.595701672,0.00163166,0.002540435,0.003804176,2.829201615,2.961221276,2.710058727,0.043333138,0.023732951,0.042395963,-1.332216043,0.289507362,1.189664745,0.019224364,0.015555732,0.032440304,0.068982064,0.09170614,0.150118378,0.033961935,0.04646688,0.045905738,0.003481184,0.018926981,0.004587083,0.388596763,0.934641921,1.508535124,0.022408906,0.020008192,0.042209969,0.167501702,2.976901521,0.128580807,-0.175981089,0.103695971,0.651852628,0.386703813,0.084995033,-0.368494741,0.137331555,-0.106775427,-0.630732807,0.224538466,0.034264854,0.053349144,0.079887703,#NAME?,#NAME?,#NAME?,0.250579834,0.394622803,0.535858154,0.817681531,-0.949318738,-1.515487281,0.138114877,0.186839132,0.256505434,0.249938965,0.37940979,0.35949707,0.003481184,-0.059852963,0.004587083,-0.517486572,-0.414230347,-0.40536499,-0.855171422,0.333665017,-0.199428617,0.189645385,0.228593757,0.289585903
1,0.007024197,2.888486665,0.028028805,1.118560124,0.032849476,0.180826783,0.071519508,0.033543092,1.526079908,0.114000739,0.04477292,0.403874796,0.770618868,0.606934046,0.001260881,0.00215812,0.003605196,2.802712107,2.906761975,2.708438885,0.028495469,0.026408115,0.040198075,0.024006506,-1.03033099,0.95279652,0.01691177,0.018211934,0.032314291,0.076056595,0.080087571,0.144583752,0.028675307,0.041063395,0.044262037,0.005500769,0.013192249,0.012167068,1.086874162,0.545916547,1.525336932,0.021460161,0.022260122,0.041573684,0.147508128,2.982414974,0.164605876,-0.371606041,0.097290943,0.549924166,0.364565066,0.084995033,-0.498382374,0.123816247,-0.433666759,-0.706053877,0.474487472,0.026478507,0.045320511,0.07570911,#NAME?,#NAME?,#NAME?,0.272079468,0.274093628,0.453948975,-1.187895288,-0.434446608,-1.44781708,0.135182906,0.161011019,0.247842594,0.260025024,0.37940979,0.35949707,0.026699248,-0.080087571,0.012167068,-0.219207764,-0.414230347,-0.40536499,-0.039771503,0.442643878,-0.211487732,0.164480821,0.202118324,0.281672018
1,0.007280696,2.865750357,0.040373386,0.55983829,0.036923741,0.181914275,0.071542163,0.031218984,1.381080017,0.116558747,0.047650135,0.767414964,0.749963785,0.723357934,0.001257959,0.002551286,0.003471451,2.822906179,2.886656185,2.721412615,0.028481743,0.033294947,0.030391648,-0.180302283,-0.767375765,0.666192716,0.016743718,0.021427874,0.031174683,0.073699004,0.094009607,0.137198594,0.029096001,0.043772479,0.043690268,0.006884191,0.015955012,0.017492176,1.029151218,0.743510723,1.516024344,0.020783419,0.025826704,0.040506079,0.152894611,2.985818139,0.115167988,-0.069248953,0.092672013,0.549924166,0.372514583,0.084995033,-0.671066163,0.121794381,-0.44827448,-0.673916657,0.386943969,0.026417132,0.053577001,0.072900478,#NAME?,#NAME?,#NAME?,0.272079468,0.274093628,0.472686768,-1.199849715,-0.450338323,-1.313471717,0.136186319,0.178006819,0.237435062,0.259460449,0.37940979,0.35949707,0.024231684,-0.076676142,0.021273658,-0.219207764,-0.414230347,-0.40536499,0.004490724,0.622004822,-0.287195308,0.164685931,0.223791551,0.275808457
1,0.006453048,2.833201999,0.038522369,-0.029143231,0.03681227,0.16817483,0.065906855,0.030595326,1.17717295,0.107884259,0.047061672,0.668923541,0.859572958,0.649515261,0.001118931,0.001826471,0.003507645,2.831241952,2.873906794,2.719842082,0.029905823,0.024805085,0.033883531,-0.510167509,0.781719356,0.415665796,0.016179734,0.018291578,0.031701696,0.067482767,0.098719279,0.134409593,0.027678558,0.03620361,0.044002091,0.008480091,0.016461659,0.017861424,0.904959089,1.320915732,1.446108764,0.019247596,0.023271409,0.040620615,0.135514004,2.969910308,0.167311876,-0.814384919,0.104229784,0.549924166,0.345339734,0.084995033,-0.21520612,0.130641478,-0.473055837,-0.680547933,0.41346672,0.023497554,0.038355898,0.073660552,#NAME?,#NAME?,#NAME?,0.250579834,0.274093628,0.457107544,-1.050537707,-1.020736283,-1.31085251,0.124368681,0.143452478,0.238399376,0.249938965,0.217163086,0.35949707,0.018240066,-0.098719279,0.025438581,-0.219207764,-0.414230347,-0.40536499,-0.049897813,0.007331965,-0.285486625,0.155958637,0.173323171,0.276882832
1,0.006551944,2.781613561,0.021758372,1.451480146,0.038133105,0.193539089,0.062764354,0.017917056,1.666545293,0.097488023,0.052375654,0.682697214,0.816640273,0.738995338,0.001130025,0.002088353,0.003333566,2.814856217,2.602355116,2.456321462,0.030773942,0.030513548,0.036627696,-0.218638822,-0.336929584,1.408624642,0.016406634,0.026634005,0.032084688,0.070321001,0.099959929,0.150067813,0.027541141,0.032418433,0.03752845,0.00709716,0.003580957,0.001136198,0.927236596,1.092463507,1.544969872,0.01975061,0.033004058,0.044960433,0.137590829,2.965088633,0.211472972,-1.043256837,0.11343269,0.549924166,0.346617049,0.084995033,-0.224190886,0.13535074,-0.399116056,-0.716042473,0.457130616,0.023730535,0.043855408,0.070004887,#NAME?,#NAME?,#NAME?,0.250579834,0.337631226,0.444519043,-1.061108692,-0.559491915,-1.330903482,0.126826626,0.166107109,0.235190878,0.249938965,0.388702393,0.35949707,0.021452404,-0.065092541,-0.00201198,-0.219207764,-0.414230347,-0.40536499,-0.111381596,0.208430234,-0.109512182,0.156313292,0.203959033,0.271110459
1,0.006620025,2.852571364,0.030269599,1.94243583,0.033895856,0.189400418,0.067088983,0.026943318,1.696985361,0.108198063,0.04717041,0.597229179,0.79294939,0.653649058,0.001162375,0.001910699,0.00354695,2.788165753,2.86081622,2.714390911,0.027795111,0.026771028,0.033714001,0.07303845,-0.582976666,3.040213232,0.016385619,0.020179329,0.02896,0.072820512,0.089457194,0.157537444,0.027725117,0.036869775,0.043603171,0.001393281,0.015318589,0.00523786,0.888676,0.955405576,2.000567991,0.020331683,0.024060032,0.041569212,0.139020515,2.964722551,0.20461993,-1.062369726,0.114245623,0.549924166,0.34832692,0.084995033,-0.229222992,0.136283953,-0.351574313,-0.740342893,0.092748911,0.02440987,0.040124689,0.074485956,#NAME?,#NAME?,#NAME?,0.281600952,0.337631226,0.470367432,-1.164182867,-0.972429201,-1.363149518,0.132389614,0.155067565,0.24067124,0.249938965,0.275390625,0.35949707,0.020004272,-0.089457194,-0.032055083,-0.219207764,-0.414230347,-0.40536499,-0.100368262,0.052648008,0.058034715,0.158777153,0.183652402,0.277725312
1,0.006104563,2.836987029,0.03485318,1.151729458,0.035840338,0.177711825,0.063846195,0.020428438,1.497167938,0.103799436,0.046148002,0.737987051,0.702997996,0.704907543,0.001211023,0.001779035,0.003114505,2.856544064,2.842958815,2.630681528,0.029455503,0.019251645,0.020594336,-1.11372706,-0.132881061,2.748408864,0.015238756,0.018707814,0.027886919,0.060886698,0.092128209,0.149982906,0.029861386,0.035179406,0.038758644,0.004040653,0.00791855,0.005015506,0.380730881,1.002118863,1.921309206,0.018310839,0.02384359,0.041144698,0.128195831,2.960978259,0.206456125,-1.099534599,0.114917917,0.549924166,0.332680952,0.084995033,0.046832737,0.135628818,-0.338800309,-0.658055252,0.322524366,0.025431487,0.037359738,0.065404606,#NAME?,#NAME?,#NAME?,0.201766968,0.337631226,0.390762329,-0.944808323,-1.091910142,-1.142652421,0.126772442,0.147229668,0.218926877,0.249938965,0.217163086,0.370437622,0.042882284,-0.092128209,-0.047498431,-0.219207764,-0.414230347,-0.40536499,-0.447570947,-0.12312947,0.223172379,0.15739195,0.174114152,0.25749938
1,0.005894905,2.83503963,0.02291916,0.248938088,0.035706223,0.164087183,0.062700971,0.031834283,1.335922295,0.099842531,0.045405587,0.337692883,0.8083865,0.610667612,0.001193456,0.00188491,0.002816538,2.756509249,2.892423417,2.540510445,0.034998571,0.016228135,0.010803745,-0.418193875,4.576588898,1.313680622,0.017803938,0.016044837,0.030878594,0.072531294,0.117057437,0.136393642,0.027567331,0.03694655,0.035328651,0.0014816,0.017070877,0.003095668,0.756034673,2.090218973,1.599351033,0.021334781,0.02336356,0.040581352,0.123792995,2.959597179,0.201856362,-1.052636352,0.113683735,0.549924166,0.326251253,0.084995033,0.147288684,0.134984335,-0.303660668,-0.712477527,0.196640422,0.02506257,0.039583117,0.059147308,#NAME?,#NAME?,#NAME?,0.250579834,0.277633667,0.297912598,-1.134069271,-1.349740166,-0.937519728,0.131530347,0.142159183,0.197297596,0.249938965,0.120346069,0.35949707,0.024416969,-0.117057437,-0.068771362,-0.219207764,-0.414230347,-0.40536499,-0.226908926,-0.127310699,0.279383998,0.160280069,0.164847527,0.239037022
1,0.006118982,2.900743178,0.015813592,0.710906596,0.031860454,0.163366462,0.06745274,0.038555022,1.484661797,0.109507062,0.040590212,0.293709436,0.806310702,0.706369839,0.001427844,0.0018915,0.002799639,2.974736617,2.937296204,2.547108539,0.013882387,0.013819701,0.010778861,1.270169302,2.498059602,1.049847641,0.010614767,0.014397129,0.031066065,0.070158021,0.100907099,0.133747672,0.035173693,0.038929645,0.035403723,0.017676959,0.017715164,0.003111941,1.302772027,1.603804427,1.539530303,0.014148768,0.019869114,0.040292998,0.128498621,2.946147367,0.251357941,-1.290701752,0.126425628,0.549924166,0.328574779,0.084995033,0.184924486,0.14684719,-0.210242703,-0.647732607,0.211673641,0.029984715,0.039721497,0.058792409,#NAME?,#NAME?,#NAME?,0.229370117,0.274093628,0.273788452,1.301652476,-0.470537694,-0.875303821,0.129348859,0.143209514,0.194137054,0.249938965,0.299636841,0.35949707,0.026325771,-0.100907099,-0.071536836,-0.474060059,-0.414230347,-0.40536499,-1.042568759,0.229369981,0.3091561,0.175374606,0.176114215,0.237399736
1,0.005444017,2.792715349,0.030022664,0.482090033,0.03532868,0.165043083,0.058499316,0.018099325,1.324155716,0.094105036,0.046075372,0.650286875,0.80418133,0.612484044,0.000938392,0.001522654,0.002982972,2.750190135,2.857510023,2.59273551,0.030937182,0.027173009,0.025748501,-1.237396101,2.2495679,2.342517121,0.016303794,0.017083127,0.028944789,0.055108444,0.100904192,0.145798722,0.024332007,0.032551071,0.037221958,0.003590305,0.012519788,0.00566043,0.566857217,1.532728838,1.818094295,0.019069931,0.022050745,0.040955746,0.114324367,2.932797409,0.247028264,-1.171143808,0.125025373,0.549924166,0.306440749,0.084995033,0.279069218,0.146421844,-0.503801736,-0.761336376,0.256019092,0.019706223,0.031975724,0.06264242,#NAME?,#NAME?,#NAME?,0.229370117,0.270553589,0.390762329,-0.778570417,-0.981557744,-1.114164399,0.109063596,0.127038034,0.208920018,0.249938965,0.087783813,0.35949707,0.044075376,-0.100904192,-0.058601743,-0.208084106,-0.414230347,-0.40536499,-0.122899235,-0.471248699,0.252192655,0.136571457,0.15127383,0.249336458
1,0.006698447,2.895995498,0.043593873,2.019257693,0.029782351,0.181867393,0.070378823,0.031481409,1.627333802,0.112456909,0.042808085,0.305581371,0.858521094,0.242337984,0.000859809,0.001973202,0.003865436,2.897150106,2.897186318,2.804972057,0.010688278,0.028404254,0.022929722,1.365414651,-0.648164111,4.357692103,0.010625231,0.016968186,0.023431124,0.062883036,0.081968868,0.164669468,0.025359134,0.039012772,0.048085003,0.009455315,0.014166831,0.01883485,1.419732456,0.573627887,2.364579729,0.015085058,0.021766176,0.040384803,0.140667395,2.907260187,0.260167726,-0.761190195,0.150860239,0.72490573,0.332305725,0.084995033,0.506081511,0.178191793,-0.537417347,-0.828913722,0.545681871,0.018055979,0.041437252,0.081174164,#NAME?,#NAME?,#NAME?,0.140319824,0.213378906,0.390762329,-0.671088142,-0.211231977,-0.578114036,0.108537116,0.153292217,0.240458586,0.282196045,0.346115112,0.62852478,0.028795515,-0.061818441,-0.032322475,-0.208084106,-0.414230347,-0.40536499,0.071741638,0.077058861,0.556766838,0.134492145,0.198737311,0.290061878
1,0.00721741,2.887380531,0.030868272,2.589663874,0.030569721,0.195775574,0.072040353,0.035307802,1.865144513,0.105590816,0.046140842,-0.617204755,0.706808007,-0.270812731,0.000573311,0.001146161,0.005497938,2.754650818,2.918554595,2.74736924,0.012730594,0.025705239,0.036214965,2.228952725,-0.658595678,2.405221562,0.011156385,0.011273874,0.033273285,0.059964256,0.058316509,0.186240945,0.018295836,0.030495029,0.056799952,0.003315119,0.0068318,0.004267472,1.734915834,0.138878809,1.733579236,0.015827269,0.015067331,0.048839418,0.151565609,2.893419026,0.260167726,0.025218343,0.15943024,0.833388441,0.339804476,0.084995033,0.801940964,0.194688094,-0.205256021,-0.651734057,-0.018566226,0.012039539,0.024069372,0.115456699,#NAME?,#NAME?,#NAME?,0.133911133,0.207687378,0.444519043,-0.211374026,-0.130129238,-0.268378399,0.087657487,0.121400725,0.283275786,0.202102661,0.299636841,0.821136475,0.009687151,-0.031547183,0.012552897,-0.208084106,-0.274276733,-0.468719482,-0.110867428,0.361949989,0.622899497,0.111995458,0.155652994,0.347942639
1,0.006461844,2.831045012,0.024478443,1.397771134,0.034124021,0.18493123,0.065357967,0.021868358,1.555113812,0.098024658,0.047955071,-0.243220628,0.619564271,0.244453445,0.000738744,0.00139536,0.00432774,2.740878711,2.914158078,2.53316781,0.017414519,0.011389499,0.043124584,0.307560128,1.606741156,1.800453638,0.01290053,0.012004477,0.036488847,0.060516443,0.077243806,0.173151721,0.021120524,0.033092024,0.04381211,0.002568234,0.006369941,0.005896261,1.141012632,1.199877409,1.659339133,0.017529992,0.017756457,0.050285694,0.135698719,2.91270824,0.260167726,-1.013192786,0.146244336,0.640903571,0.328133033,0.084995033,0.413722558,0.171548254,-0.403101983,-0.7555617,0.260986391,0.01551362,0.029302558,0.090882542,#NAME?,#NAME?,#NAME?,0.138977051,0.18057251,0.436523438,-0.543404898,1.620742982,-0.7972295,0.100847309,0.124647698,0.254865166,0.209320068,0.299636841,0.62852478,-0.009645008,-0.043203445,0.059767224,-0.247909546,-0.522521973,-0.40536499,-0.045712545,-0.879141298,0.346781105,0.12724631,0.169728668,0.302780352
1,0.008386545,2.906474818,0.038822793,0.292817904,0.034747321,0.182277771,0.08021087,0.025573642,1.117594788,0.128596563,0.04528134,0.276628649,0.531018102,0.464799218,0.001586434,0.002426715,0.004373396,2.995413198,2.911466389,2.624502798,0.01797155,0.018822407,0.046341159,-1.076076571,0.633007796,1.586212271,0.009993992,0.016430941,0.03658031,0.05945425,0.095024344,0.168850481,0.038030237,0.043984827,0.046581499,0.02134739,0.005957397,0.004009065,0.161099895,0.66632984,1.587054299,0.012130193,0.022729996,0.048101335,0.176117453,2.862194414,0.260167726,2.403382779,0.174599982,1.074919058,0.353078,0.084995033,1.482393256,0.232435041,0.592792263,-0.559154684,0.050689491,0.033315109,0.050961019,0.091841325,#NAME?,#NAME?,#NAME?,0.138977051,0.207687378,0.436523438,3.87600287,5.59789035,-0.819835213,0.119538392,0.142154201,0.253947978,0.202102661,0.299636841,0.62852478,-0.050386701,-0.068626767,0.070471627,-0.646255493,-0.844451904,-0.40536499,-1.675075289,-1.99239028,0.245953512,0.179764022,0.22037231,0.30202455
1,0.006389227,2.929816613,0.040283578,2.141452107,0.028337379,0.170816304,0.07077183,0.039487991,1.732092292,0.105546215,0.038073665,-0.490378178,-0.101548169,0.184143755,0.001105043,0.000919332,0.004364852,2.98250588,2.823416582,2.686397084,0.013082054,0.020903428,0.053602929,-0.916559018,-0.43619096,1.361049398,0.008661971,0.012927129,0.035834726,0.048502603,0.058597454,0.164142142,0.031435124,0.025724223,0.048386868,0.013076863,0.002281818,0.012233234,-0.012735194,0.301486981,1.512311326,0.011077873,0.016446167,0.04609492,0.134173771,2.906553058,0.247028264,-0.513034731,0.143256626,0.686480937,0.323344577,0.084995033,0.695822502,0.176360874,0.129397737,-0.274726302,-0.208596237,0.023205893,0.019305977,0.091661901,#NAME?,#NAME?,#NAME?,0.158950806,0.184844971,0.436523438,0.79473513,-0.374763691,-0.386614034,0.108857654,0.109095429,0.246881187,0.348831177,0.299636841,0.62852478,-0.04776001,0.011058989,0.077891759,-0.309310913,-0.256072998,-0.562423706,0.44555948,0.281266595,0.094840832,0.148226578,0.141925543,0.299790782
1,0.005578253,2.883512122,0.058785015,0.390729191,0.032855712,0.156564721,0.063837543,0.033661132,1.237676189,0.097715727,0.039726212,-0.048901231,0.883212372,-0.03449341,0.000702905,0.00067627,0.004199078,2.912606255,2.909564075,2.786246791,0.02157709,0.017167924,0.051613108,-1.240249373,-0.724147392,0.774492099,0.01082669,0.009754998,0.03321374,0.045176188,0.045973293,0.149506854,0.0235266,0.023124586,0.051064541,0.008023149,0.004957653,0.017271315,0.535308912,0.457513455,1.36540378,0.012524941,0.012190157,0.04087866,0.117143308,2.931299647,0.233553169,-0.228161155,0.12391786,0.640903571,0.307593051,0.096192003,0.819495483,0.153806092,0.064089775,-0.449890089,-0.043577401,0.014761002,0.014201674,0.088180632,#NAME?,#NAME?,#NAME?,0.134155273,0.184844971,0.436523438,-0.571947053,0.40818977,-0.669980786,0.090375143,0.095425214,0.240510763,0.180603027,0.299636841,0.62852478,-0.045176188,-0.004957653,0.094385056,-0.247909546,-0.256072998,-0.456619263,-0.211505635,0.155722912,0.172253188,0.11556868,0.122007995,0.288505975
1,0.00571888,2.773681094,0.054346256,1.672183697,0.03635278,0.183376935,0.058753979,0.016036718,1.593567466,0.087663548,0.04878722,-0.003834551,0.840787706,0.078532926,0.000778976,0.00069169,0.004248215,2.833899247,2.914033242,2.414316992,0.024808254,0.015324332,0.05929778,-0.876489026,-0.707896283,1.70155439,0.012742627,0.010155556,0.040211014,0.052688929,0.04696525,0.174534352,0.023548076,0.023417427,0.040698045,0.004334122,0.004535493,0.005504451,0.445684199,0.555095768,1.641832522,0.015352096,0.012267007,0.052167792,0.120096489,2.921694776,0.247028264,-0.466684188,0.13007398,0.640903571,0.310111263,0.096192003,0.607633817,0.158505104,0.174421774,-0.728503101,-0.072230055,0.016358487,0.014525483,0.089212519,#NAME?,#NAME?,#NAME?,0.142333984,0.184844971,0.436523438,-0.688953877,0.260313104,-0.811363584,0.100417918,0.100085823,0.253184416,0.184204102,0.299636841,0.62852478,-0.03482419,-0.004535493,0.059705462,-0.247909546,-0.256072998,-0.384475708,-0.092915298,0.147025032,0.402838761,0.126107299,0.123410526,0.299883587
1,0.006612259,2.854875203,0.044982875,2.269126447,0.031751826,0.189628264,0.067567343,0.021706839,1.654915969,0.099692923,0.046360099,-0.40575334,0.5617796,-0.21286121,0.000726976,0.001247701,0.004637582,2.846074566,2.924816851,2.565065929,0.02588476,0.019056789,0.055392111,-1.45103018,-0.299240234,2.425153264,0.012994181,0.013722082,0.037904514,0.048698789,0.06600154,0.184218944,0.022981021,0.03140885,0.045303052,0.006012575,0.016451657,0.008120561,0.225524394,1.032533113,1.853891175,0.0144496,0.016560339,0.052100634,0.138857439,2.931736894,0.223371711,-0.677518123,0.135594356,0.640903571,0.336174333,0.096192003,0.572391253,0.164731508,0.16540598,-0.560217309,0.169260156,0.015266492,0.02620173,0.097389217,#NAME?,#NAME?,#NAME?,0.154495239,0.188934326,0.444107056,-0.604797838,1.567840635,-0.919433032,0.091450594,0.127335114,0.269827776,0.184204102,0.299636841,0.62852478,-0.048698789,-0.017854963,0.042100452,-0.247909546,-0.488327026,-0.401153564,-0.101378478,-0.96563092,0.340366185,0.116360072,0.164854714,0.316855815
