Activity,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ
2,0.081995974,2.622635889,0.280559277,0.366766208,0.164288652,0.678447117,0.205722948,0.028444261,1.195393877,0.322120529,0.204102289,0.676970243,0.458834709,0.742949802,0.022055316,0.020887514,0.039053144,2.610538718,2.514990669,2.379514998,0.178362784,0.040447564,0.093452685,-1.182860666,0.584368234,2.523134647,0.089395265,0.085266143,0.11206297,0.289226205,0.343918733,0.551059315,0.109686025,0.093513395,0.118921108,0.009254665,0.014186279,0.004878197,0.578211013,1.549819663,1.910764705,0.102593893,0.112915439,0.161729588,1.721915452,2.882889254,1.099439118,-0.751255075,0.546557958,2.474403187,1.142496153,0.384658579,0.469553138,0.661399193,0.452168395,0.540950303,0.704170961,0.463161646,0.438637786,0.82011602,#NAME?,#NAME?,#NAME?,0.610671997,0.675247192,1.511047363,0.953691233,-0.833500826,-1.569907383,0.514902474,0.536507051,0.798611803,0.860870361,0.860046387,0.902679443,0.024984451,-0.04188247,-0.303183419,-1.65145874,-1.201324463,-1.562225342,-1.118243046,-0.519290968,-0.167962,0.696896186,0.677294491,0.874417306
2,0.081543315,2.713620577,0.168017893,0.940366454,0.143958225,0.681736624,0.21367362,0.043869332,1.432279082,0.345820072,0.194116573,0.61804866,0.577497324,0.926714141,0.022915114,0.021188204,0.037439996,2.699081826,2.462308356,2.69793313,0.179915425,0.062749101,0.066226528,-0.204513359,1.596697692,3.343702213,0.081862716,0.083578621,0.092055296,0.334431915,0.384480513,0.522776338,0.115327896,0.091779529,0.138712647,0.021204757,0.011608906,0.034895939,0.921659752,1.706043521,2.095829075,0.10047547,0.115771147,0.138234357,1.712409609,2.875832721,1.126427722,-0.818525628,0.568246187,2.474403187,1.132984987,0.384658579,0.477003903,0.670963754,0.435231906,0.552205902,0.68599436,0.4812174,0.444952293,0.786239915,#NAME?,#NAME?,#NAME?,0.801452637,0.966995239,1.432235718,1.165377794,-0.96209185,-1.452313906,0.525137211,0.53689416,0.79812712,0.860870361,0.860046387,0.902679443,0.082213629,-0.104062035,-0.218979608,-1.65145874,-1.201324463,-1.562225342,-1.298738625,-0.289576974,-0.420478759,0.705819548,0.675151506,0.8804557
2,0.077318354,2.727939818,0.213750828,0.155479364,0.141162881,0.620191328,0.212195565,0.048195879,1.186717853,0.342359826,0.184135728,0.746332713,0.531299577,0.834690194,0.02358872,0.021272586,0.032457048,2.742802449,2.606746011,2.555933058,0.167398299,0.061621258,0.060267391,-1.257806821,0.081040951,2.806991047,0.08633749,0.077994277,0.098423639,0.29117196,0.311871772,0.49683366,0.121688699,0.102783,0.117888128,0.026881589,0.010140543,0.022502803,0.497395202,1.284208085,1.981688703,0.096018796,0.106036094,0.139597312,1.62368544,2.853662121,1.126427722,-0.835102415,0.597125889,2.474403187,1.080036313,0.384658579,0.635771747,0.692868929,0.399519236,0.542291742,0.723911364,0.495363113,0.446724312,0.681598014,#NAME?,#NAME?,#NAME?,0.611541748,0.621002197,1.432235718,0.734612812,-0.820283069,-1.201619623,0.539828346,0.539651676,0.7042992,1.063980103,0.860046387,0.902679443,0.041503906,-0.015542167,-0.187525431,-1.65145874,-1.201324463,-1.562225342,-0.983130713,-0.592040607,-0.476144929,0.719946224,0.684694743,0.823865182
2,0.070490527,2.747937911,0.179128617,0.050924903,0.138188955,0.569956844,0.203128344,0.074240943,1.291385551,0.331148178,0.175188108,0.799865623,0.694781244,0.890758392,0.021236337,0.020780967,0.028473223,2.726216338,2.689426436,2.53824899,0.171424049,0.050004493,0.070395743,-0.969561621,0.134930861,1.411694024,0.080061491,0.073904587,0.093686077,0.292081487,0.301409784,0.435140757,0.113794331,0.106270046,0.111083801,0.013790497,0.004387265,0.016509936,0.658600046,1.329790554,1.667209134,0.093282079,0.099809954,0.13015488,1.48030107,2.820643524,1.093965533,-0.615734506,0.605365417,2.474403187,1.001893952,0.335248487,0.806300972,0.707343663,0.514174219,0.722873832,0.713779789,0.445963071,0.436400316,0.597937683,#NAME?,#NAME?,#NAME?,0.610671997,0.539642334,1.206222534,1.242717492,-0.249775218,-0.796570812,0.501614733,0.497716026,0.651126922,0.860870361,0.860046387,0.902679443,0.030002412,-0.004387265,-0.100209554,-1.65145874,-1.432479858,-1.562225342,-1.259361778,-0.81208042,-0.729864193,0.683605202,0.676904809,0.785678378
2,0.061908898,2.743180508,0.178032748,-0.189590627,0.130496262,0.50406097,0.190816945,0.046850825,1.189707986,0.313390269,0.163623596,0.853422951,0.870130471,0.841689765,0.019808506,0.016653734,0.025446658,2.711027176,2.785394489,2.455535269,0.148137804,0.077861758,0.129849173,-0.704429615,0.421119481,0.526722137,0.075866318,0.05994236,0.098476586,0.287718792,0.285550659,0.391123606,0.107961344,0.102985795,0.10244313,0.008868263,0.019294487,0.006625898,0.84748403,1.175354129,1.411342348,0.092522955,0.079687156,0.12529831,1.300086863,2.812287442,0.953846039,0.007096058,0.568471684,2.474403187,0.925613302,0.335248487,1.069812626,0.682270638,0.74666255,0.851648225,0.676877244,0.415978631,0.349728411,0.534379822,#NAME?,#NAME?,#NAME?,0.58140564,0.497543335,0.580566406,1.448621609,0.276321201,-0.276827662,0.468297011,0.438294703,0.578004383,0.860870361,0.860046387,0.902679443,-0.008868263,0.091966175,-0.051823934,-1.65145874,-1.201324463,-1.562225342,-1.284306603,-0.95714107,-0.913647405,0.660829013,0.598610195,0.747180572
2,0.061744057,2.847000136,0.190507905,-0.377495544,0.114923724,0.480047342,0.206599247,0.075999354,1.084504692,0.338444779,0.141470308,0.740594427,0.943627098,0.715177064,0.026113029,0.012040265,0.023590762,2.867584944,2.843278207,2.613701374,0.127977464,0.045596616,0.144306391,-0.610242933,0.746668128,-0.307178855,0.070763318,0.046644402,0.091089546,0.308375033,0.241240696,0.337773037,0.13798822,0.090798711,0.109657847,0.02331543,0.026066913,0.004116967,0.801012477,1.305329596,1.106301039,0.086173628,0.063132021,0.110200793,1.296625187,2.751686621,0.833626435,1.087573753,0.588740762,2.876916503,0.875499841,0.200202115,1.416644824,0.746077393,0.800465008,0.836990552,0.643730662,0.548373613,0.252845569,0.495406005,#NAME?,#NAME?,#NAME?,0.466751099,0.360839844,0.390777588,3.084303442,0.656440077,0.357801631,0.500941685,0.354917427,0.522023311,0.860870361,0.860046387,0.902679443,-0.02331543,0.152377901,0.004116967,-2.356277466,-0.977142334,-1.562225342,-1.787403308,-0.778272738,-1.163229655,0.758433585,0.491027363,0.721220153
2,0.045101575,2.882789848,0.189202435,-0.781909781,0.095633886,0.39354111,0.182239096,0.079612459,0.939362638,0.300215721,0.111736348,0.588995335,0.84473871,0.602064601,0.013577197,0.011892804,0.019631574,2.847660292,2.908124053,2.716006099,0.100099987,0.030786347,0.160559501,-0.83768391,0.684096392,-0.637372639,0.052484732,0.039935876,0.078408552,0.212339913,0.220450193,0.289697095,0.098173605,0.095558819,0.106483297,0.02003045,0.027153452,0.025957521,0.742550761,1.230182076,0.988821346,0.064312496,0.053845911,0.093314122,0.947133074,2.769874694,0.738642721,1.919346722,0.493979391,2.647781736,0.756493595,0.141214758,1.55064666,0.627369939,0.757258079,0.838565783,0.585055978,0.285121134,0.249748888,0.412263052,#NAME?,#NAME?,#NAME?,0.466751099,0.360839844,0.390777588,3.22389661,3.287784375,1.380687368,0.371242463,0.329723471,0.446528843,0.860870361,0.860046387,0.902679443,0.080149333,0.178831555,0.051973615,-1.65145874,-1.357528687,-1.562225342,-1.413108564,-1.278844539,-1.342311561,0.540954785,0.47818048,0.655774264
2,0.031821763,2.880846838,0.182810421,-1.382199944,0.080805336,0.301676769,0.154283788,0.057417758,0.547813325,0.249469529,0.091756143,0.621105722,0.735987645,0.642485669,0.007370241,0.008090588,0.016360934,2.770858948,2.737449039,2.90838542,0.063270985,0.021990502,0.12689361,-0.694354366,0.607625666,-1.170448,0.043720867,0.047890012,0.051733546,0.16910882,0.224068051,0.217404678,0.068303938,0.067825373,0.113340218,0.01587858,0.023543006,0.04029014,0.856448257,1.443213437,0.465263496,0.05329215,0.060537779,0.060750929,0.668257026,2.80223784,0.523518223,0.530934897,0.397739047,1.968513077,0.656825145,0.114151153,1.24416298,0.498677895,0.485035812,0.733877031,0.255965872,0.154775053,0.169902357,0.343579615,#NAME?,#NAME?,#NAME?,0.420516968,0.360839844,0.342880249,-0.171246422,-0.627259132,4.685454927,0.286510788,0.290574262,0.347580198,0.860870361,0.860046387,0.902679443,0.157733009,0.224068051,0.126185099,-0.606491089,-0.407562256,-1.863815308,0.188949523,0.405422211,-1.912415288,0.369310328,0.354514681,0.586549046
2,0.023364025,2.862875415,0.105302212,0.671483255,0.069352565,0.359632,0.128879674,0.036717579,1.196989683,0.21130568,0.084212574,0.684869774,0.713603344,0.715439727,0.00655017,0.008264775,0.008549081,2.780350499,2.718561381,2.850776227,0.057624942,0.035203089,0.042061848,0.678399786,0.235732086,1.433301548,0.03814511,0.047387348,0.037198927,0.199623471,0.199372064,0.223016648,0.065018336,0.068414125,0.077873218,0.005976149,0.013477467,0.009995574,1.051926056,1.295821515,1.214878421,0.049385475,0.06134734,0.051079201,0.49064453,2.843652611,0.144412023,0.154578248,0.30755484,1.515126313,0.581802608,0.114151153,1.174358729,0.399697095,0.528447291,0.619433113,0.362737207,0.137553568,0.173560267,0.179530695,#NAME?,#NAME?,#NAME?,0.349349976,0.418685913,0.342880249,-0.171292642,-0.779489212,1.716885805,0.246615109,0.311742251,0.247884184,0.860870361,0.860046387,0.902679443,0.199623471,0.199372064,0.223016648,-0.264709473,-0.371704102,-0.814285278,0.612516913,0.379610752,-0.47101465,0.32029555,0.374835429,0.369166607
2,0.022914302,2.79561182,0.11338799,0.889902899,0.075977137,0.382425312,0.121035978,0.029673402,1.260697008,0.19694795,0.093154839,0.728742958,0.674814841,0.728135619,0.006546459,0.009346554,0.00702129,2.789471784,2.655627327,2.684148662,0.047133678,0.048364608,0.049098903,0.386914895,-0.083213748,3.259154112,0.037317524,0.051980711,0.041417426,0.192525954,0.215961275,0.250087193,0.065685339,0.070777653,0.060484959,0.006360346,0.005152253,0.007033616,0.944503673,1.142770311,1.93449933,0.048409602,0.067482824,0.059422243,0.48120035,2.836235204,0.162631511,0.203508815,0.307697905,1.515126313,0.572166964,0.114151153,1.203194004,0.401891255,0.461481596,0.682488045,0.499699922,0.137475629,0.196277629,0.147447093,#NAME?,#NAME?,#NAME?,0.420516968,0.500045776,0.342880249,-0.225832855,-0.972891978,0.096836294,0.253374649,0.330701348,0.227259007,0.860870361,0.860046387,0.902679443,0.192525954,0.215961275,0.250087193,-0.264709473,-0.371704102,-0.18862915,0.620483232,0.388260569,0.887443048,0.324699638,0.396383999,0.298577734
