,fGravityAccMagenergy,fGravityAccMagentropy,fGravityAccMagiqr,fGravityAccMagkurtosis,fGravityAccMagmad,fGravityAccMagmax,fGravityAccMagmean,fGravityAccMagmin,fGravityAccMagskewness,fGravityAccMagsma,fGravityAccMagstd,fGravityAcccorrelationXY,fGravityAcccorrelationXZ,fGravityAcccorrelationYZ,fGravityAccenergyX,fGravityAccenergyY,fGravityAccenergyZ,fGravityAccentropyX,fGravityAccentropyY,fGravityAccentropyZ,fGravityAcciqrX,fGravityAcciqrY,fGravityAcciqrZ,fGravityAcckurtosisX,fGravityAcckurtosisY,fGravityAcckurtosisZ,fGravityAccmadX,fGravityAccmadY,fGravityAccmadZ,fGravityAccmaxX,fGravityAccmaxY,fGravityAccmaxZ,fGravityAccmeanX,fGravityAccmeanY,fGravityAccmeanZ,fGravityAccminX,fGravityAccminY,fGravityAccminZ,fGravityAccskewnessX,fGravityAccskewnessY,fGravityAccskewnessZ,fGravityAccstdX,fGravityAccstdY,fGravityAccstdZ,tGravityAccMagenergy,tGravityAccMagentropy,tGravityAccMagiqr,tGravityAccMagkurtosis,tGravityAccMagmad,tGravityAccMagmax,tGravityAccMagmean,tGravityAccMagmin,tGravityAccMagskewness,tGravityAccMagstd,tGravityAcccorrelationXY,tGravityAcccorrelationXZ,tGravityAcccorrelationYZ,tGravityAccenergyX,tGravityAccenergyY,tGravityAccenergyZ,tGravityAccentropyX,tGravityAccentropyY,tGravityAccentropyZ,tGravityAcciqrX,tGravityAcciqrY,tGravityAcciqrZ,tGravityAcckurtosisX,tGravityAcckurtosisY,tGravityAcckurtosisZ,tGravityAccmadX,tGravityAccmadY,tGravityAccmadZ,tGravityAccmaxX,tGravityAccmaxY,tGravityAccmaxZ,tGravityAccmeanX,tGravityAccmeanY,tGravityAccmeanZ,tGravityAccminX,tGravityAccminY,tGravityAccminZ,tGravityAccskewnessX,tGravityAccskewnessY,tGravityAccskewnessZ,tGravityAccstdX,tGravityAccstdY,tGravityAccstdZ
424,2307.9134615804614,1.4761236090318521,2.3270231780947,15.806891607303893,19.367095352208068,218.41671899331965,15.062217795134933,2.321567209404872,4.204290934505758,16.994044261702253,46.74500197353726,0.9908827025471353,0.9989554872167307,0.9943135539216129,2288.806307566491,12.818734512434887,6.288419501537357,1.4709336309113898,1.7420468490871914,1.2956827054413282,2.131655861179975,0.36316913010035634,0.3566884107218962,15.806475313563944,15.397169727637468,15.783950045378038,19.29054693399497,1.46147516761036,1.0156485374844795,217.5226861862909,16.108088765825546,11.413746379670643,14.971943379343717,1.2726641462749302,0.7494367360836073,2.3143457322488303,0.17415534237770403,0.017625417627728217,4.204237671617413,4.12985186644237,4.199520973520432,46.56049376846026,3.429141803335385,2.452162776846796,48466.182693189716,3.03655200984833,39.05265992995632,-0.8145355408473653,23.56282170928447,252.36753203254648,218.47909820789442,161.6914483660441,-0.7663412902604306,27.743821950619303,0.48310173621309016,-0.2197946328696456,0.3667600180679166,48064.9324588963,269.1934247611327,132.05680953228446,3.036299724015724,3.0262150237864365,3.03761012299758,39.053558349609375,4.337774276733398,2.4867029190063477,-0.7865713212809236,-0.7764204979035081,-1.2372592369831747,23.775790398353355,2.681476022110504,1.132156622923421,251.71340942382812,-11.655221939086914,13.079506874084473,217.5226861862909,-16.108088765825546,11.413746379670643,159.6873779296875,-22.327465057373047,9.16994571685791,-0.7758081378696944,-0.5510415765467677,-0.1477014204976942,28.040223356038663,3.1951597968002274,1.368343256818899
425,2400.432851366189,1.4303922361683,2.2875251877291682,15.86785489400523,19.808388255223626,223.05477415500047,15.06669747515241,2.1978139300393016,4.215183425436269,17.00610080682098,47.771318303835265,0.9944327613961315,0.9990114099934334,0.9956979407744606,2381.8514135279356,12.125215674894699,6.4562221633587615,1.425976731497689,1.7305159360607012,1.4782701755586283,2.1744300383917334,0.18847175012885348,0.3680486008388318,15.868309672126873,15.533910970132588,15.781856143557604,19.734908349032487,1.4339716217410914,1.023202695512676,222.20137387230284,15.70586195446196,11.545892034258161,14.984836207461699,1.2190008679842137,0.8022637313750624,2.1793931492643757,0.22120672096854982,0.07854612612052757,4.215276725488924,4.155226017080174,4.199132757055232,47.5938168487426,3.34233678534732,2.4704705669391958,50409.08987868996,3.0379204083539495,33.43637517538292,-0.647417884297909,21.262148220201258,258.7278464146214,223.10035803231924,170.5676038442137,-0.767466922188193,25.82801058478893,0.3697901671017623,-0.00841626865386016,0.4798992294247113,50018.87968408664,254.62952917278875,135.58066543053397,3.0377556300631627,3.028824086641306,3.03599298975167,33.5819091796875,4.235639572143555,2.576526641845703,-0.6285956683028537,-0.5424979828789289,-0.9690434633305136,21.40917664266227,2.3573056781102735,1.284722710953278,257.9398193359375,-11.655221939086914,14.644938468933105,222.20137387230284,-15.70586195446196,11.545892034258161,168.74066162109375,-22.08135223388672,9.16994571685791,-0.7746753827879932,-0.6412635436161637,0.12039050212768285,26.032683112102195,2.8901904629594433,1.5448931005015567
426,2493.6769018125365,1.3958050604108245,3.0193673430203956,15.911630409509797,20.23131795860574,227.56438022254358,15.135541657183317,2.2397003400081985,4.22306110669969,17.02124337095845,48.76291515674605,0.9969494997198306,0.9991536342552264,0.9967875049715517,2475.59610902012,11.47285689348288,6.607935898933747,1.3931543033998315,1.4962837748592444,1.64670223671809,2.963300727013521,0.45718628509767717,0.3769792754597804,15.913029233720327,15.516548599079336,15.788332045086179,20.160285268709078,1.4073625444223437,1.0280025026857198,226.7482445126488,15.327628726050968,11.655237197875977,15.065249191203494,1.0947832600790375,0.8612109196759196,2.2320571793493764,0.1056884491294013,0.11482600113921812,4.223319963776231,4.1517800889102485,4.200219516184041,48.59080257228126,3.28451241926108,2.4818469399427,52367.21493806324,3.0388785653184613,25.629709264492618,-0.3956792863492504,19.261115221040637,265.0178050248281,227.59523613829748,177.45478609923353,-0.7129284603101617,24.413205370795684,0.19942000469591498,0.19230934971627808,0.5601278415012855,51987.51828942251,240.92999476314046,138.76665387760875,3.0387829032476037,3.032050103152918,3.0337767365349597,25.964187622070312,3.1807785034179688,2.6147890090942383,-0.3961898202740457,-0.6291569956925578,-1.100134026706006,19.34892733134921,1.9662494010665792,1.503097897484189,264.2249450683594,-11.655221939086914,14.822937965393066,226.7482445126488,-15.327628726050968,11.655237197875977,176.28076171875,-19.832366943359375,9.16994571685791,-0.7149126643133786,-0.5942947271211138,0.1543516015719795,24.523243970716052,2.5086813307894524,1.751629163321892
427,2586.449692344462,1.3644668616442213,3.372514680499538,15.943481812441753,20.639598498932326,231.9317527492581,15.21596851046865,2.016171948184558,4.228858432346117,17.025165781674193,49.72595091463342,0.996875745139363,0.9986144082554069,0.9973081356577265,2568.415860374169,11.21431072696388,6.8195212433280386,1.3628390235064622,1.3316874532544525,1.497015195900925,3.330282694523684,0.49517863617255353,0.3212819508605042,15.945540064646579,15.446136498695267,15.69299434885589,20.569589356823457,1.3843640493597542,1.0640003705341936,231.1322006952195,15.160861560276576,11.848713511512393,15.151512448573195,1.040009046019741,0.8336442870812604,2.006630224399751,0.023277028828663688,0.0795402370530167,4.229236758969374,4.138472712092889,4.183504011828378,49.555927066695524,3.261798048119938,2.5358995185618167,54315.44353923369,3.039658731532084,20.638276752853955,-0.1534209963948432,17.179878918462848,269.0878053745117,231.95824199662644,181.7648723345783,-0.6070182089601539,23.1594124390412,0.11210560924229296,0.1483091404857436,0.5272917406359257,53936.73306785757,235.50052526624145,143.20994610988873,3.039586005016226,3.0326138044707576,3.0344029657780305,20.942123413085938,1.4748897552490234,2.6147890090942383,-0.15814529909026742,-0.21788338750678227,-1.1582429079687366,17.235897003658238,1.7986163703762745,1.5004061571324494,268.3438415527344,-11.655221939086914,14.644938468933105,231.1322006952195,-15.160861560276576,11.848713511512393,180.8164825439453,-19.832366943359375,9.16994571685791,-0.6085026846703483,-0.788620573869012,-0.04314096337647444,23.24587733608826,2.4354141572200834,1.720125269738227
428,2675.983483722979,1.2986281796507897,3.412463689790693,15.96210336686255,21.044783312820087,236.0996968497046,15.129472065093683,2.131578200427617,4.232284150395273,16.930799960200915,50.68961123043119,0.9969868107319341,0.9972950527819952,0.9978669031444781,2658.0018210085655,11.01607896283834,6.965583751574267,1.2963580075355658,1.4726536963453456,1.2829690163461545,3.3686040484694573,0.5851335189354215,0.241142590608729,15.964451034343995,15.476281823668746,15.56689963204758,20.97652150558019,1.3360999096240844,1.112159651899163,235.3173355829148,15.011666025434222,11.977825755164737,15.063859774322763,1.0728398066757425,0.7941003792024045,2.1287684545574757,0.061249105791108885,0.03449104841847138,4.232715780121964,4.143504718024695,4.161566470523382,50.52361870643781,3.218438813718976,2.579096306129553,56195.65315818255,3.0405102518013014,16.772817096764328,-0.13171191909326652,15.59143551803268,269.32141441072486,236.12661422175998,187.93901804253954,-0.44222815313032304,21.49113712831978,0.20498924747412292,0.12488714599996306,0.5575652569607913,55818.03824117989,231.3376582196052,146.27725878305955,3.0404456665842563,3.031703246719845,3.0345670165964203,16.85009765625,1.3168373107910156,2.6147890090942383,-0.13112908957579528,-0.2749747731911909,-1.109342978364308,15.66508127502303,1.8782640184674948,1.497092218896429,268.7043151855469,-11.655221939086914,14.644938468933105,235.3173355829148,-15.011666025434222,11.977825755164737,186.89036560058594,-19.832366943359375,9.16994571685791,-0.44474805751636093,-0.8436138923070605,-0.22443737446493275,21.58655382650592,2.50737281401282,1.7173806829210716
429,2755.28078902202,1.1674769803368017,3.1487641944193636,15.9645754960926,21.42924984877241,239.776586133848,14.769462721737622,1.5590971369782718,4.232749717649934,16.539427484487597,51.61396078513916,0.9957730261363366,0.9967301751446994,0.9975009730000735,2737.4230588080522,10.788594447096543,7.069135766870467,1.1639732832274539,1.3553487309497145,1.2820460262749371,3.077985517038102,0.730508198501813,0.2319631176809584,15.967323129989666,15.351987917490636,15.51984069917837,21.362949660678904,1.347658027142855,1.1322625306429082,239.01260957263764,14.844525836762928,12.059178079877581,14.701638135509132,1.0373028520492884,0.8004864969291743,1.555755533441737,0.025963084884811846,0.049446492903437826,4.23325457378322,4.120842064516493,4.153616304071182,51.45239683131997,3.1934663145613893,2.5980329081556586,57860.896569462406,3.0413982261656445,19.423968175075174,-0.4264918581123527,14.511489675790918,269.0670800261699,239.80152383171372,199.32033310639014,-0.23568701298656675,19.337322056659666,0.18190327512074095,0.2086905843263584,0.5958146380882645,57485.884234969104,226.56048338902733,148.45185110427974,3.041353116086646,3.0310652280837664,3.033919110421158,19.442291259765625,1.731104850769043,2.977431297302246,-0.42943944825186753,-0.2164203154705686,-1.2332342701551127,14.61760049071712,1.9541224395336745,1.5745706233848515,268.3438415527344,-11.655221939086914,14.644938468933105,239.01260957263764,-14.844525836762928,12.059178079877581,198.38650512695312,-19.832366943359375,9.16994571685791,-0.23662693914746535,-0.9818185601723294,-0.24810212032124457,19.411324922821116,2.551580465954483,1.783109334612937
430,2820.8587445295857,1.0635327386979339,2.1453172899936344,15.97214528713761,21.739007544358095,242.76345420198248,14.503874986222524,1.438175526551106,4.23417822502894,16.293400004353913,52.35476265498006,0.9959936546337977,0.9972508205491737,0.9979012017865845,2802.9294756840545,10.930713565563478,6.998555279967123,1.0579660557100847,1.450512259819377,1.2733409669256823,2.0396035581250747,0.7294837847132136,0.21615604212095496,15.974696148488054,15.421952643591435,15.549226089418717,21.67377032790002,1.3392846014397455,1.1195950139225321,242.00556001209077,14.943352517627535,12.004159064519973,14.430971569140505,1.0681720833836261,0.7942563518297748,1.4325951116017457,0.016803237055774106,0.0302770481808676,4.234646969369565,4.133394540510011,4.158572301233824,52.19588453142114,3.206120406992777,2.585748969626101,59238.03363512129,3.04203442060938,25.60540329080368,-0.6594306918208681,13.959384810840382,269.0670800261699,242.7880345271386,206.5266845994318,-0.10676773665107725,17.510114843962487,0.3768795311653654,0.3957512663357297,0.5639665145965697,58861.51898936515,229.54498487683298,146.96966087930963,3.0419936331721287,3.031073544141787,3.0343871816305663,25.536178588867188,2.7294397354125977,2.6812381744384766,-0.6554853967129595,-0.3983863266848293,-1.1532521806259608,14.049494529257014,2.0228299943227612,1.5221715611395108,268.3438415527344,-11.655221939086914,14.644938468933105,242.00556001209077,-14.943352517627535,12.004159064519973,205.46990966796875,-19.832366943359375,9.16994571685791,-0.1119660983955182,-0.8674932354749758,-0.24122730974907597,17.59458178614808,2.559933677126269,1.7358909339769062
431,2876.5676461332887,0.9353816136987756,1.0423343486659613,15.975032416545972,22.011149460263585,245.2772087228293,14.160139390061632,1.1137831624838306,4.234752525594061,15.906500607459918,53.00812205234854,0.9947800352265624,0.9973622704670811,0.9978118562652616,2858.8246725843337,10.756055569474382,6.98691797948158,0.9269321186083993,1.3281615176341592,1.2791984027850036,0.8934416108918135,0.7266084333283456,0.2045920022633709,15.977539277182537,15.335842164678102,15.555298359691928,21.947956795510144,1.3483200476672115,1.1175669123324867,244.5349847702753,14.821466809227353,11.994768188113259,14.08143841741873,1.0306481595585835,0.7944140304826108,1.1084811806572656,0.013595122791083518,0.03655223138236855,4.2352123722071315,4.1179237952920005,4.159645256787457,52.85418292732199,3.190377867542735,2.5833341913187797,60407.920568799076,3.0425598213988634,25.173591553595372,-1.0209250670145789,13.314143617545673,269.0670800261699,245.29947262248857,215.14641624943138,0.04270757802767491,15.744642419707802,0.36625433983799177,0.5444421003658236,0.5970687691103728,60035.318124271,225.877166958962,146.72527756911322,3.0425317997706682,3.0310450838784018,3.0344426496912993,25.45257568359375,1.4753952026367188,2.6812381744384766,-1.0248327679972966,-0.18329617539381093,-1.1386648854255543,13.374690672167302,1.9672990266968602,1.513227869323592,268.3438415527344,-11.655221939086914,14.644938468933105,244.5349847702753,-14.821466809227353,11.994768188113259,214.2636260986328,-19.832366943359375,9.16994571685791,0.04108127667964951,-1.0123037456457784,-0.2329141027753568,15.806875562736536,2.55173529407551,1.7301313148620767
432,2920.9993987263792,0.8043631183804971,0.4590778159355712,15.975346038844442,22.23122610266483,247.2548537605908,13.826979682610034,0.8964450909706475,4.234844359733909,15.595662273254423,53.53788129130833,0.9947641746438008,0.9974594641157561,0.9980704564916292,2903.343391185488,10.633878780471504,7.022128760419697,0.7876424891701348,1.4624476239009125,1.3338882583057148,0.4573936835684199,0.5944108553717327,0.19949353085899735,15.977409674052122,15.366793256101449,15.569866727958704,22.170878376686225,1.3373186620595439,1.1167988374216178,246.52295721144904,14.726092792692638,12.022332009815035,13.728734256243678,1.058770986847649,0.8081570301630947,0.8796413512186693,0.07938498989470621,0.047711368717144126,4.235222311574005,4.123798210105805,4.162227005661566,53.39109016729548,3.1604630858111937,2.5860126689110685,61340.98737325397,3.0429315804221693,23.451052438154278,-1.3121489607567849,12.571836252063038,269.0670800261699,247.27740385275453,222.87279156563994,0.13575796180806163,14.304424593478585,0.45246269745253687,0.6445613731572584,0.5982668449616808,60970.21121489526,223.31145438990154,147.46470396881364,3.0429071782071007,3.030347561599672,3.0342123127660616,23.83984375,2.0216827392578125,2.7694339752197266,-1.3160014236573268,-0.2230821460082515,-1.1840719987374961,12.623635843497558,2.0217984647166976,1.539479128087189,268.3438415527344,-11.655221939086914,14.644938468933105,246.52295721144904,-14.726092792692638,12.022332009815035,221.96632385253906,-19.832366943359375,9.16994571685791,0.13166668718245828,-1.030904935630533,-0.23851216947287104,14.369235252726437,2.6031380530914676,1.7534676687409847
433,2953.7577293480194,0.6791602357217392,0.5692868432859068,15.975276288656524,22.396997744801528,248.69906317698442,13.530586856568396,0.5848797437695972,4.234849088136688,15.308819908846962,53.93713930213692,0.9938678990629048,0.997518533801365,0.9973527634817414,2936.3094985413054,10.408985312261116,7.039245494453683,0.6542546171823199,1.555692491062948,1.3579283558407942,0.47942220215569953,0.441351159804841,0.1964143636618106,15.977578691555088,15.30785143622969,15.575198472563017,22.33981664114625,1.3457286864492781,1.1164815793367833,247.9817359561012,14.540755181085496,12.0353270031157,13.413661224065585,1.0802877079661104,0.8148709768152619,0.5689733868798585,0.09649288272562309,0.03610119802096263,4.235273621091506,4.1135757670708095,4.1631556737387525,53.79779131769882,3.1151343420938313,2.58727507715699,62028.912316308415,3.0431827643650102,21.80969306721903,-1.4354746716435014,11.76134330690052,269.0670800261699,248.7223526130189,229.84880828460234,0.16273699768429253,13.206392705852643,0.4918841382480039,0.8046546472742702,0.6413941637535548,61662.49946936741,218.58869155748346,147.82415538352723,3.043162853933594,3.0283519187315835,3.03407277272204,22.173629760742188,2.0216827392578125,2.7694339752197266,-1.442657382891247,-0.2870169414426318,-1.1992624638334872,11.813153256094106,2.12770567134935,1.5518553121830603,268.3438415527344,-10.794927597045898,14.644938468933105,247.9817359561012,-14.540755181085496,12.0353270031157,229.1552734375,-19.832366943359375,9.16994571685791,0.15792348621238333,-0.9401215104433949,-0.23062356899903028,13.264087101802984,2.740964581544188,1.7674309822964447
