,fBodyGyroMagenergy,fBodyGyroMagentropy,fBodyGyroMagiqr,fBodyGyroMagkurtosis,fBodyGyroMagmad,fBodyGyroMagmax,fBodyGyroMagmean,fBodyGyroMagmin,fBodyGyroMagskewness,fBodyGyroMagsma,fBodyGyroMagstd,fBodyGyrocorrelationXY,fBodyGyrocorrelationXZ,fBodyGyrocorrelationYZ,fBodyGyroenergyX,fBodyGyroenergyY,fBodyGyroenergyZ,fBodyGyroentropyX,fBodyGyroentropyY,fBodyGyroentropyZ,fBodyGyroiqrX,fBodyGyroiqrY,fBodyGyroiqrZ,fBodyGyrokurtosisX,fBodyGyrokurtosisY,fBodyGyrokurtosisZ,fBodyGyromadX,fBodyGyromadY,fBodyGyromadZ,fBodyGyromaxX,fBodyGyromaxY,fBodyGyromaxZ,fBodyGyromeanX,fBodyGyromeanY,fBodyGyromeanZ,fBodyGyrominX,fBodyGyrominY,fBodyGyrominZ,fBodyGyroskewnessX,fBodyGyroskewnessY,fBodyGyroskewnessZ,fBodyGyrostdX,fBodyGyrostdY,fBodyGyrostdZ,tBodyGyroMagenergy,tBodyGyroMagentropy,tBodyGyroMagiqr,tBodyGyroMagkurtosis,tBodyGyroMagmad,tBodyGyroMagmax,tBodyGyroMagmean,tBodyGyroMagmin,tBodyGyroMagskewness,tBodyGyroMagstd,tBodyGyrocorrelationXY,tBodyGyrocorrelationXZ,tBodyGyrocorrelationYZ,tBodyGyroenergyX,tBodyGyroenergyY,tBodyGyroenergyZ,tBodyGyroentropyX,tBodyGyroentropyY,tBodyGyroentropyZ,tBodyGyroiqrX,tBodyGyroiqrY,tBodyGyroiqrZ,tBodyGyrokurtosisX,tBodyGyrokurtosisY,tBodyGyrokurtosisZ,tBodyGyromadX,tBodyGyromadY,tBodyGyromadZ,tBodyGyromaxX,tBodyGyromaxY,tBodyGyromaxZ,tBodyGyromeanX,tBodyGyromeanY,tBodyGyromeanZ,tBodyGyrominX,tBodyGyrominY,tBodyGyrominZ,tBodyGyroskewnessX,tBodyGyroskewnessY,tBodyGyroskewnessZ,tBodyGyrostdX,tBodyGyrostdY,tBodyGyrostdZ
0,0.0686198332343808,2.7429316901312197,0.20927483802505847,-0.29844084755678413,0.14374394718232505,0.5871720588978662,0.2036205534992024,0.04991432049345091,0.9642210460749431,0.3263968844648775,0.168868080460495,0.6217092277208923,0.42674059610542237,0.8099054741819909,0.017783506836239547,0.01631517186465244,0.03452115453348882,2.83740504352984,2.7424298567519143,2.411511711759113,0.1337620317996134,0.05977816789159752,0.10962857157676546,-1.2578601196570922,-0.47454693270292125,1.9232186362718107,0.06780287043879553,0.06429693664756536,0.10566439811612288,0.24678462768581144,0.263746204537431,0.5430748349144345,0.11151151083309262,0.09953352884797541,0.11535184478380953,0.04284458170377067,0.014325209069324865,0.009030417217411156,0.6076295392374516,0.9581624327693896,1.7297940955324134,0.07494080515552688,0.0820284153492421,0.14925100254398216,1.4410164979219968,2.7648023039239265,1.277406418622659,-0.6947888697001425,0.6210212714544698,2.4744031866519456,0.9588909700045951,0.14123405498809594,0.7121722544315536,0.740014753801521,0.2206014089686968,0.4151973593360778,0.501210815174187,0.37345364356103045,0.3426186091577013,0.7249442452032652,-inf,-inf,-inf,0.30352783203125,0.619415283203125,1.153289794921875,1.7530195146669092,-0.7631084142546616,-1.349789014241828,0.4029231687792304,0.43093532986111116,0.5929905897906037,0.7581787109375,0.462738037109375,0.606964111328125,-0.09614998953683036,-0.20148431687127977,-0.5430748349144345,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.2723951028829579,-0.6476233745411036,-0.11924968213055541,0.6184005693939428,0.563137472712699,0.6719484112119182
1,0.07365854580141182,2.6916975602649895,0.2619141852915872,-0.8160933651851732,0.15270017614790637,0.5404585084837689,0.2061556032625761,0.03766390045375571,0.7980354294344508,0.3282618877752239,0.18087657033761423,0.6960556215469947,0.3183039919725757,0.7232038847569644,0.019141740650846676,0.01912240542327804,0.0353943997272871,2.7289276441049113,2.641760760068011,2.4672861938134103,0.14058722145644673,0.08380305510238217,0.12672480778533646,-0.8749822613544667,0.019264673390577247,1.3710697818361286,0.07168400134162269,0.07505677944853031,0.10736471978408894,0.2611110888096337,0.30469509718217214,0.515106927780878,0.1083574708491017,0.09955466339171877,0.12034975353440339,0.01839516084385231,0.01744814321969785,0.019932195333730984,0.6828089102089134,1.22893054605924,1.6120100364001935,0.08814998082889403,0.09834550391986197,0.1481750767810506,1.546829461829648,2.782386695636066,1.277406418622659,-0.8718807470163936,0.6340505278228116,2.4744031866519456,1.0133438373737227,0.14123405498809594,0.5122730581043523,0.7388923572081822,0.420934114772485,0.5106832663398883,0.6612613377573848,0.4019765536677802,0.40157051388883874,0.7432823942730292,-inf,-inf,-inf,0.30352783203125,0.6752471923828125,1.1674957275390625,1.576228095367072,-0.7862670676567878,-1.3099480916552968,0.41771602846867917,0.48924556394823554,0.6169630816193665,0.860870361328125,0.86004638671875,0.6215057373046875,-0.037204560779389884,-0.12252226329985119,-0.515106927780878,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.2144671033108363,-0.4049802001983017,-0.02329511355698528,0.6485537703546581,0.6370924182008108,0.7084099163524133
2,0.08025368054021496,2.6790389486319333,0.22262200300872081,-0.513096272856016,0.15709548772413548,0.606043245458734,0.21253538810746533,0.026917247452131816,0.9223304103931285,0.3418517033083743,0.19192839500536454,0.726179887527761,0.4129255247110789,0.7768558243088967,0.021257685616722248,0.021214760501516338,0.03778123442197637,2.6695388358960734,2.6688252916235955,2.486880675517813,0.16046864270700334,0.07440541994141608,0.11133504847642883,-0.7428907205390503,0.6179333469374959,0.9521655152487822,0.08371757592227239,0.07750053942670522,0.11108213605022536,0.30653863492894695,0.3422686263237602,0.46273222423735116,0.10993096472433048,0.10543087819896818,0.12648986038507556,0.011778331938244048,0.01084171430676191,0.00969345715456751,0.746224928425374,1.439675448223919,1.5298191741264546,0.09814026717955919,0.10297594352515647,0.15123037764889527,1.6853272913445143,2.828931671198928,1.2985704028016984,-0.9646055378269649,0.6143470025700488,2.4744031866519456,1.0932978410048544,0.1745416197485941,0.37707897006254565,0.7173064047592007,0.4883865783422901,0.5789043512751104,0.7007947398190139,0.44641139795116724,0.44550997053184327,0.7934059228615037,-inf,-inf,-inf,0.37738037109375,0.6752471923828125,1.255645751953125,1.219056522757758,-0.8801581664479383,-1.1727653012456885,0.4514701306955074,0.5354952650005316,0.6618556846566752,0.9678955078125,0.967803955078125,0.9843597412109375,0.011778331938244048,-0.08205377487909227,-0.46273222423735116,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.091034077040512,-0.30830319987253735,0.15278825609693877,0.6845336385381772,0.6787606396867244,0.7799032325164132
3,0.08175822821616824,2.653976123308392,0.20358951426220623,-0.17224642993416195,0.15976824346051022,0.640682114638347,0.21039084069810934,0.03439314729158113,1.03764551335722,0.3350425334355581,0.19841526777150129,0.7125520120140657,0.48193613006463304,0.7786923565488174,0.021086142579507496,0.021661357415096654,0.03901072822156407,2.6380184992412805,2.574557129954803,2.4608578949666797,0.177291837763434,0.09915919910612911,0.10880647144505143,-0.7705246351551871,1.0070574270230663,0.9856832866400933,0.08488881259912104,0.08356857780844129,0.11309195290593577,0.3077129066714968,0.3669104878358495,0.4851675268081051,0.1078691903779718,0.10017829767575478,0.1269950453818315,0.012122476182076604,0.010681642485657158,0.0069910297348636215,0.7290188595463162,1.5295600475236588,1.5316788764202651,0.09961375087829889,0.1104850641235219,0.15500689018083086,1.7169227925395327,2.8588653049904327,1.201298478290549,-0.7775365178416709,0.5625420227240271,2.4744031866519456,1.1272185445535998,0.1745416197485941,0.35701963055735,0.6845554781182432,0.4788023844230198,0.5753661946237392,0.7232909681543438,0.4428089941696574,0.4548885057170299,0.8192252926528454,-inf,-inf,-inf,0.4595489501953125,0.760528564453125,1.255645751953125,1.2934289603376445,-0.9971334790591166,-1.2002847411315751,0.45943044372697,0.5669128694772179,0.684615569860757,0.860870361328125,0.86004638671875,0.902679443359375,0.022226242792038692,-0.057857695079985116,-0.44002859933035715,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.1900692301322473,-0.40582455920255006,0.1977643756841503,0.6814915536645022,0.6885623010875012,0.8104814190624112
4,0.08201504763862001,2.6549022818269785,0.22683575553421248,0.049767259875646896,0.15939305839815146,0.6556873459672455,0.2101488805058065,0.039534840034856744,1.1055572004281358,0.329663698289784,0.1993617828065728,0.5628609006992692,0.39192894358719876,0.7869953500285715,0.021133386261250116,0.021760994865708976,0.03912066651166092,2.6186205940108556,2.5598269896122603,2.439520167496809,0.1506138360137265,0.06308370216228683,0.10953700220893751,-0.7515118398470708,2.2142061500836405,1.0117213601686803,0.08604323870391949,0.08169975877896346,0.11344930825164636,0.30717886815814416,0.3970231517176557,0.4900453790101035,0.10727433241351039,0.09654310155599566,0.12584626432027793,0.0009453183128720238,0.02660786269060289,0.005589383100796525,0.7314533334088119,1.8846313783002033,1.5374105619568228,0.10053299985482421,0.11429105664066883,0.15635713441255647,1.722316000411021,2.8642924724448724,1.0804659643350814,-0.7473646987777696,0.5565140968577679,2.4744031866519456,1.1329724737895743,0.1745416197485941,0.3661275004965986,0.6786927454662092,0.4693961061892497,0.541762697332125,0.7550821796307623,0.44380111148625256,0.45698089217988863,0.8215339967448797,-inf,-inf,-inf,0.4595489501953125,0.760528564453125,1.255645751953125,1.1078061644707784,-0.9486234461365282,-1.2277281919722134,0.4668963166321216,0.5741658805449263,0.6898176751169216,0.860870361328125,0.86004638671875,0.902679443359375,-0.0009453183128720238,-0.02688961937313988,-0.43506295340401785,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.084797490199764,-0.5240283922446884,0.18934335406753222,0.6826347696627508,0.6921493571313558,0.814780298292899
5,0.08236024302088334,2.644682356517611,0.22531786966741327,-0.08964349525940785,0.16170888237370068,0.6504167263195862,0.21002102209697338,0.02924555879005754,1.0557459135293972,0.32910515122313766,0.20040954059908742,0.5167495920497585,0.3760782184709303,0.7876278213691317,0.021478829991976284,0.02176130870663373,0.0391201043222733,2.6057971030634057,2.559913997692147,2.4391907063610128,0.13665434848274907,0.06311726128798761,0.1085853741584942,-0.4954730576028572,2.2135113027033917,1.0195373267149286,0.0861379657587695,0.08169979893772197,0.11336902618590926,0.32025040054377485,0.39700555191886827,0.4905284401438752,0.10677393449685975,0.09655024384582311,0.12578097288045478,0.010640725589569537,0.026589157263110366,0.0059240513086719114,0.8368573504686494,1.8844496091035436,1.539975387048261,0.10286916325720949,0.11428616309922707,0.15641040164482534,1.7295651034385497,2.880511801032064,1.0804659643350814,-0.7210040583561592,0.5441592920216228,2.4744031866519456,1.1450147517478695,0.3247979510085284,0.43015571940726444,0.6628964005063159,0.4723881131403842,0.5199906985752664,0.7546476901105644,0.451055429831502,0.45698748283930835,0.8215221907677395,-inf,-inf,-inf,0.555206298828125,0.760528564453125,1.255645751953125,0.8585709327258937,-0.9487350318502834,-1.2304243958237768,0.48365565708705355,0.5741871944090138,0.6903901046095523,0.860870361328125,0.86004638671875,0.902679443359375,-0.022796630859375,-0.026909964425223216,-0.43451654343377977,-1.651458740234375,-1.201324462890625,-1.562225341796875,-0.9725724042924554,-0.5239321782236835,0.18766090472409738,0.6877954133502284,0.6921535259511712,0.8150787952477997
6,0.08422248071015236,2.7161942003047086,0.19484366272933465,0.5252851138552419,0.14873835573738378,0.6738866564003435,0.2201308886530289,0.04205063695567901,1.2337566118362266,0.34434191073568593,0.19378626421789844,0.510731454640684,0.2712603409114763,0.8013484464058721,0.021504704533208182,0.022266569562138076,0.040451206614806105,2.6617589081523825,2.535870656021711,2.591729145153102,0.1329001614570384,0.09165867722541779,0.07314747500977417,-0.3679264611406112,1.3774159460619426,2.1577837732783625,0.08288705542857643,0.08372339984830542,0.10249701214035557,0.32058901474719925,0.38378331116883224,0.5299639738453783,0.1098897879012962,0.09922381378729549,0.13522830904709426,0.016250999392782448,0.0055159467102344276,0.022800935545179164,0.8539234219746867,1.6116685980447076,1.8726299932405692,0.09950068341788983,0.1142027344533584,0.1525540448477953,1.7686720949131995,2.900247974447046,0.9432153709392185,-0.5636489074936706,0.5154539816118425,2.4744031866519456,1.1751553276781388,0.3247979510085284,0.4363479923837217,0.6380173612685078,0.4384559385790136,0.5148207377933968,0.6765239546640782,0.45159879519737195,0.4675979608048995,0.8494753389109281,-inf,-inf,-inf,0.555206298828125,0.760528564453125,1.403717041015625,0.8572666841009289,-1.0187667705890238,-1.4261893832164152,0.49227275545634924,0.5761716673974278,0.7436983623201884,0.860870361328125,0.86004638671875,0.902679443359375,-0.020731608072916668,-0.042027064732142856,-0.3836313883463542,-1.651458740234375,-1.201324462890625,-1.562225341796875,-0.972609719619852,-0.4055682331396395,0.12034685474557676,0.6882786103063837,0.6993734846036449,0.8587301157090602
7,0.08549387380058397,2.741462804913489,0.2238295544017449,0.6702317209619428,0.1501878538762966,0.6805822422524175,0.22493397487456415,0.058810722788917864,1.2690993150412333,0.35277018448671676,0.19142494556639839,0.5335444990915226,0.33052016814492974,0.8090315413632304,0.022527459478259185,0.02107612885399606,0.041890285468328736,2.6825865571917458,2.496624153517159,2.6835226547346185,0.16747662648760248,0.06871894066987075,0.06262845794489805,-1.1774550733607219,1.3066166591345496,2.357739101634146,0.08619744464824984,0.0823135144957398,0.09827173935885397,0.27809665804561606,0.3746695860007594,0.5317880712050153,0.1143883390574631,0.09334690174765031,0.14503494368160336,0.017814104591599975,0.015707587120695497,0.044625678642471515,0.614267680970127,1.6474379401630561,1.957909309476747,0.09957361967022565,0.11393247573679817,0.14797941785458893,1.7953713498122634,2.8982467656987514,1.0804659643350814,-0.602740205330099,0.510213725573451,2.4744031866519456,1.1843226376253202,0.3247979510085284,0.3533770641093015,0.6421750554260817,0.47533487522741297,0.5239374877160865,0.681438542978504,0.47307664904344293,0.44259870593391715,0.8796959948349035,-inf,-inf,-inf,0.9423675537109375,0.6752471923828125,1.51263427734375,0.8194416627896599,-0.9155079943488333,-1.5704146614630548,0.5152765044820011,0.5445106143043155,0.7936665714462869,0.860870361328125,0.86004638671875,0.902679443359375,0.023477463495163692,-0.067535400390625,-0.39012727283296134,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.0429190946821456,-0.401423823755303,0.07636483188906062,0.7043803877443211,0.6781884394542529,0.8739974491485434
8,0.08709037967095926,2.7482930428797934,0.2422628002887586,1.173430226108077,0.15074761823278374,0.7065708849902451,0.22664418299778516,0.059840940183894666,1.4240344162467973,0.35744414493067683,0.19367223260818003,0.49746428474135673,0.4315820710949219,0.9089633716893262,0.02208471513097755,0.025981799212058423,0.03902386532792327,2.613806200061693,2.8205911881443035,2.398663789434774,0.177179885478138,0.02841191491247079,0.0928626878965281,-1.178400849831663,2.7085950411122077,2.5320382752795814,0.08916579772186498,0.06902904489299382,0.11231956457402703,0.28950235391077694,0.3975602860659771,0.5504178800798438,0.11001146634089737,0.12848294750471823,0.1189497310850612,0.00725266838215127,0.0458891834197627,0.012574181423886999,0.5740928082340485,1.918846148155091,1.937587585408552,0.10237823022854181,0.09973779616166659,0.16161240095627144,1.8288979730901442,2.8920274940807733,1.0994391180872545,-0.8050728325956147,0.5399337688620677,2.4744031866519456,1.190535189262636,0.33213014742634206,0.28924519758429534,0.6573432383682059,0.3778926559215455,0.5373085994155132,0.6340811053698834,0.4637790177505286,0.5456177834532268,0.8195011718863887,-inf,-inf,-inf,0.6207427978515625,1.1425628662109375,1.51104736328125,0.9404427129258033,-0.9542277231912357,-1.5436220135085126,0.5163069052490789,0.5794295053633431,0.7842124887064201,0.860870361328125,0.86004638671875,0.902679443359375,0.02455938430059524,-0.16079203287760416,-0.31998261951264884,-1.651458740234375,-1.556427001953125,-1.562225341796875,-1.1138091989127614,-0.35954028116626247,-0.1222421894900376,0.6973769763284199,0.7387502222653676,0.8677372354872314
9,0.08211698988082981,2.6249036365689884,0.2838344174799373,0.6497667460425123,0.16229300559126444,0.6926281548934723,0.2056918819272883,0.028816120061022923,1.261102224751772,0.3230146718352702,0.20444615811881214,0.5618657815266315,0.4361732973434277,0.8326288715874779,0.022486588739221942,0.02052138151565056,0.039109019625957316,2.668395683058487,2.4879290364053226,2.3671872567467163,0.16414018058109983,0.0454514501049883,0.08947269441820441,-1.1849726589724436,1.3731539949695755,2.4999125780523013,0.0877853756253625,0.08272053316992947,0.1128319605880389,0.28183145291952577,0.3716804222488028,0.5515963236163155,0.11355949355036135,0.09110241319443194,0.11835276509047692,0.012318929036458334,0.01293968081295278,0.0044702333394037305,0.6065103207362222,1.6911471371976836,1.9069746843680289,0.1003512415070075,0.11328203042447478,0.16234754310572577,1.7244567874974261,2.8854755769618707,1.0994391180872545,-0.741690911734763,0.5439805628394685,2.4744031866519456,1.1452024173891318,0.4020676736245669,0.4779750267287761,0.6584957260595476,0.4698983159091987,0.5360338294528127,0.7255596257361316,0.47221836352366064,0.4309490118286617,0.8212894121451038,-inf,-inf,-inf,0.620025634765625,0.6752471923828125,1.51104736328125,0.727107953986263,-0.840199652093907,-1.570675563495635,0.5309583875868056,0.5142893542508149,0.7967147308142007,0.860870361328125,0.86004638671875,0.902679443359375,0.012318929036458334,-0.0923948742094494,-0.30539667038690477,-1.651458740234375,-1.201324462890625,-1.562225341796875,-1.0416703526775295,-0.3360954781180948,-0.16000442343309942,0.7040383071158899,0.6659825891124375,0.8743131019004466
