,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ
0,1.0601777093792077,3.4718924200877996,0.24331094987213783,83.42303655747494,0.32037793712396745,9.786553334912792,0.31645047539975424,0.036292523370159264,8.954354079399366,0.5056351074819857,0.9847015659876152,0.9130289947127112,0.9836598388902701,0.9225667534871277,0.3904259493131938,0.19816178488519107,0.47158997518082285,3.0238079473788506,3.431833937823895,3.463331994902352,0.09869814141289551,0.06424295918865168,0.14761257143960943,88.46360033211464,55.59513171294877,88.62523528685016,0.17638793976616252,0.18087813024207108,0.18784684076637914,6.09666654379061,3.8023953579439977,6.6444768622370045,0.14992478776033707,0.1562653548772773,0.19944496484437166,0.00327785079622976,0.004155193719836974,0.02231993764490995,9.331567167674033,6.927246420243268,9.341112978273634,0.6096129857553018,0.4189037514606097,0.6604012401493813,107.07794864729996,4.598579670224064,2.7045392009073055,-0.1340864321820221,1.519489384464023,15.58204094630846,10.17819677941671,6.374019088797695,0.49687495545344224,1.8753883748277282,0.10747315444947024,-0.15794411984941653,0.2581636486819242,39.43302088063256,20.01434027340429,47.630587493263114,4.584472966632757,4.41492356466643,4.574208906907216,1.6175537109375,3.8297119140625,2.4418792724609375,0.7572326421620539,0.019836616682245456,-0.36772640997684514,1.1499719858146182,1.9130937606023235,1.50836594185868,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.09666654379061,-3.8023953579439977,6.6444768622370045,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.3845134915030621,-0.6029506186241322,0.010622185660227918,1.5120564519228095,2.368900823893464,1.8751879552900286
1,1.0137738459340615,3.498103147891955,0.27722888592676603,86.85281764093008,0.30780337831337823,9.760913915131722,0.30517285271577904,0.02252888421258137,9.133029150267582,0.4858705773657251,0.9641035815991216,0.9124273125666986,0.9847004688131605,0.9201681489752236,0.36864208877513244,0.1983925697142192,0.44673918744470975,3.1225941960187615,3.3500114335538296,3.5117194953011133,0.10316069227725116,0.07261445805306602,0.1445946173122828,92.11468794373616,59.17353233684214,92.42521768057276,0.16683128010750373,0.1738531763276623,0.18327655473621446,6.0356570289248515,3.9200818743024555,6.593879191080729,0.14716882332874173,0.14504604144931882,0.1936557125876646,0.0054919880805120455,0.004932219372089566,0.005988654339134892,9.519137923912147,7.177536086951741,9.536651708953068,0.5918782014176468,0.42315427986729237,0.6427842719285148,106.4462538230765,4.638007381085956,2.5179437201971737,-0.014835293703150843,1.4832324166829385,15.58204094630846,10.153512258537988,6.374019088797695,0.554919594887215,1.8397493481907554,0.0477497326029559,-0.17850527857009216,0.2747317983710697,38.70741932138889,20.83121981999305,46.90761468169457,4.62264563289572,4.464681876550297,4.613307313456518,1.6630096435546875,3.8213348388671875,2.61297607421875,0.6962244229531,-0.09368486521845076,-0.36576017760361035,1.1611647445436508,1.9074220992107782,1.49857662140377,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.0356570289248515,-3.9200818743024555,6.593879191080729,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.4327698594020814,-0.48470087944429197,0.07071476286726505,1.5166311123252614,2.3487694844437477,1.8604668794427217
2,1.0137738459340615,3.498103147891955,0.27722888592676603,86.85281764093008,0.30780337831337823,9.760913915131722,0.30517285271577904,0.02252888421258137,9.133029150267582,0.4858705773657251,0.9641035815991216,0.9124273125666986,0.9847004688131605,0.9201681489752236,0.36864208877513244,0.1983925697142192,0.44673918744470975,3.1225941960187615,3.3500114335538296,3.5117194953011133,0.10316069227725116,0.07261445805306602,0.1445946173122828,92.11468794373616,59.17353233684214,92.42521768057276,0.16683128010750373,0.1738531763276623,0.18327655473621446,6.0356570289248515,3.9200818743024555,6.593879191080729,0.14716882332874173,0.14504604144931882,0.1936557125876646,0.0054919880805120455,0.004932219372089566,0.005988654339134892,9.519137923912147,7.177536086951741,9.536651708953068,0.5918782014176468,0.42315427986729237,0.6427842719285148,106.4462538230765,4.638007381085956,2.5179437201971737,-0.014835293703150843,1.4832324166829385,15.58204094630846,10.153512258537988,6.374019088797695,0.554919594887215,1.8397493481907554,0.0477497326029559,-0.17850527857009216,0.2747317983710697,38.70741932138889,20.83121981999305,46.90761468169457,4.62264563289572,4.464681876550297,4.613307313456518,1.6630096435546875,3.8213348388671875,2.61297607421875,0.6962244229531,-0.09368486521845076,-0.36576017760361035,1.1611647445436508,1.9074220992107782,1.49857662140377,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.0356570289248515,-3.9200818743024555,6.593879191080729,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.4327698594020814,-0.48470087944429197,0.07071476286726505,1.5166311123252614,2.3487694844437477,1.8604668794427217
3,1.0376874976880326,3.487723895850488,0.2250192353305087,85.1089096595694,0.3124200696850573,9.778236046991339,0.31098369717720087,0.030992499582189227,9.042805863623443,0.49241927373154337,0.9747830009457068,0.9117704530054448,0.9831344821335848,0.9162955779105104,0.3780900803132136,0.20557834954210918,0.4540190678327097,3.111792081380158,3.319911362209288,3.4853641097399275,0.11457934308854413,0.052568320145932226,0.1388754493580524,90.28587464382653,58.348698558940285,90.2107826160431,0.17035233983385267,0.17750698571999246,0.18756155250557527,6.052873629968143,3.9617442899537316,6.5788451259576,0.15060211721069028,0.1465937824102032,0.19522337411064944,0.0018873537635838756,0.006872341571289597,0.01869390841127973,9.425462146298436,7.138274364441235,9.41701805963735,0.5990771948384507,0.4311535721983689,0.6480620500237235,106.88181226186735,4.618604756784735,2.6112414605522396,-0.05971949448824798,1.494812529576748,15.58204094630846,10.172791749899986,6.374019088797695,0.5272253581020174,1.851868130253397,0.0377096511610565,-0.18370410182030775,0.2699613374090214,38.94327827226099,21.174570002837232,46.76396398676912,4.603136150321755,4.447482712438989,4.593326928072699,1.6630096435546875,3.815948486328125,2.6614227294921875,0.6557174270722714,-0.10132829969488677,-0.39588769084675013,1.1676208916073618,1.9007745585125608,1.5116193988723459,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.052873629968143,-3.9617442899537316,6.5788451259576,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.403803728124544,-0.45364089622592463,0.09307480512153457,1.5259773675030548,2.3522052125886757,1.875341438009027
4,1.0376874976880326,3.487723895850488,0.2250192353305087,85.1089096595694,0.3124200696850573,9.778236046991339,0.31098369717720087,0.030992499582189227,9.042805863623443,0.49241927373154337,0.9747830009457068,0.9117704530054448,0.9831344821335848,0.9162955779105104,0.3780900803132136,0.20557834954210918,0.4540190678327097,3.111792081380158,3.319911362209288,3.4853641097399275,0.11457934308854413,0.052568320145932226,0.1388754493580524,90.28587464382653,58.348698558940285,90.2107826160431,0.17035233983385267,0.17750698571999246,0.18756155250557527,6.052873629968143,3.9617442899537316,6.5788451259576,0.15060211721069028,0.1465937824102032,0.19522337411064944,0.0018873537635838756,0.006872341571289597,0.01869390841127973,9.425462146298436,7.138274364441235,9.41701805963735,0.5990771948384507,0.4311535721983689,0.6480620500237235,106.88181226186735,4.618604756784735,2.6112414605522396,-0.05971949448824798,1.494812529576748,15.58204094630846,10.172791749899986,6.374019088797695,0.5272253581020174,1.851868130253397,0.0377096511610565,-0.18370410182030775,0.2699613374090214,38.94327827226099,21.174570002837232,46.76396398676912,4.603136150321755,4.447482712438989,4.593326928072699,1.6630096435546875,3.815948486328125,2.6614227294921875,0.6557174270722714,-0.10132829969488677,-0.39588769084675013,1.1676208916073618,1.9007745585125608,1.5116193988723459,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.052873629968143,-3.9617442899537316,6.5788451259576,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.403803728124544,-0.45364089622592463,0.09307480512153457,1.5259773675030548,2.3522052125886757,1.875341438009027
5,1.0376874976880326,3.487723895850488,0.2250192353305087,85.1089096595694,0.3124200696850573,9.778236046991339,0.31098369717720087,0.030992499582189227,9.042805863623443,0.49241927373154337,0.9747830009457068,0.9117704530054448,0.9831344821335848,0.9162955779105104,0.3780900803132136,0.20557834954210918,0.4540190678327097,3.111792081380158,3.319911362209288,3.4853641097399275,0.11457934308854413,0.052568320145932226,0.1388754493580524,90.28587464382653,58.348698558940285,90.2107826160431,0.17035233983385267,0.17750698571999246,0.18756155250557527,6.052873629968143,3.9617442899537316,6.5788451259576,0.15060211721069028,0.1465937824102032,0.19522337411064944,0.0018873537635838756,0.006872341571289597,0.01869390841127973,9.425462146298436,7.138274364441235,9.41701805963735,0.5990771948384507,0.4311535721983689,0.6480620500237235,106.88181226186735,4.618604756784735,2.6112414605522396,-0.05971949448824798,1.494812529576748,15.58204094630846,10.172791749899986,6.374019088797695,0.5272253581020174,1.851868130253397,0.0377096511610565,-0.18370410182030775,0.2699613374090214,38.94327827226099,21.174570002837232,46.76396398676912,4.603136150321755,4.447482712438989,4.593326928072699,1.6630096435546875,3.815948486328125,2.6614227294921875,0.6557174270722714,-0.10132829969488677,-0.39588769084675013,1.1676208916073618,1.9007745585125608,1.5116193988723459,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.052873629968143,-3.9617442899537316,6.5788451259576,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.403803728124544,-0.45364089622592463,0.09307480512153457,1.5259773675030548,2.3522052125886757,1.875341438009027
6,1.0274274789686206,3.5424677339801907,0.24160537465911391,87.44815692114719,0.304914296449921,9.83207713671748,0.3119152873710251,0.03123578155581667,9.176147256531822,0.4915452630931392,0.9690613763092307,0.8993913370733698,0.9764414802886777,0.9287874438938425,0.3840035458150907,0.20654886616248225,0.436875066991046,3.178338435721128,3.3067974173663095,3.5626136007650278,0.07910259724292959,0.06695245575544714,0.1684608432321578,91.7926779095105,61.765563817112536,92.53400093877906,0.16897896489711473,0.17240220926397917,0.17805824873905357,6.152677263532366,4.050462268647694,6.512147013346354,0.15170223817828216,0.14335688953860493,0.19648613537625215,0.008160673842612933,0.002559771998324773,0.00702190952144099,9.500588228757774,7.3725659974656805,9.544891730910773,0.6037060826391518,0.43334294444859506,0.6341117946780037,107.87988529170508,4.637866417439415,2.573142506158719,-0.1479469323244027,1.5049163941292532,15.58204094630846,10.22103966567584,6.374019088797695,0.466760912809914,1.8555387763617843,0.042300971509518254,-0.1609675811940701,0.25317385683119425,40.32037231058459,21.687630947060615,45.87188203405988,4.621090139686211,4.4783686050034195,4.6122624088649475,1.817352294921875,3.5569305419921875,2.64886474609375,0.3006211030934578,-0.025655060482802305,-0.38021319687052957,1.2327535408694728,1.8362848052632514,1.5019893779451885,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.152677263532366,-4.050462268647694,6.512147013346354,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.31388412651727987,-0.38210800255622135,0.17293120482133945,1.577541155584772,2.3091489597793586,1.870061310223658
7,1.0393070467540368,3.5369637538422083,0.22264716560370523,86.57465275710628,0.3083335306178479,9.840572576705032,0.31470555783251564,0.031271975379749344,9.131337508160176,0.4962550688973076,0.974369677741081,0.9002570875137708,0.9750065215298493,0.9290639728303484,0.3888613395545089,0.21025868451354324,0.4401870226859845,3.2003185788974666,3.3115855731276795,3.538778667963058,0.0754753883541368,0.058870094220889096,0.15202029350665852,90.98875197097306,61.4952600112363,91.33558604257153,0.17063053663766486,0.17244640660607347,0.17924450846763512,6.16121218754695,4.07258547269381,6.50310545701247,0.1546447137751272,0.1450556538021747,0.19655470132000558,0.00875064587219555,0.003140470614558163,0.008571993661713483,9.461883865784644,7.364064385216031,9.4785405469473,0.6070333767779824,0.4370979356234942,0.6367510090545802,108.08793286241976,4.628194116788432,2.6234432472425127,-0.17145826342431914,1.5111286370877433,15.58204094630846,10.229985948242987,6.374019088797695,0.45246098265992923,1.862437377748973,0.03712089584208609,-0.16422798123067758,0.2497006576072857,40.4415793136689,21.86690318940852,45.779450359342334,4.611355791381415,4.470040131204639,4.602324787987163,1.817352294921875,3.543170928955078,2.649463653564453,0.28164428091219484,-0.02067103155621064,-0.3901586670248478,1.2364002825945792,1.832110467041738,1.5066945228350939,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.16121218754695,-4.07258547269381,6.50310545701247,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.2992444934415517,-0.3664943493112559,0.18618435401176786,1.5827607199268021,2.3091604802578765,1.876950782025274
8,1.0393070467540368,3.5369637538422083,0.22264716560370523,86.57465275710628,0.3083335306178479,9.840572576705032,0.31470555783251564,0.031271975379749344,9.131337508160176,0.4962550688973076,0.974369677741081,0.9002570875137708,0.9750065215298493,0.9290639728303484,0.3888613395545089,0.21025868451354324,0.4401870226859845,3.2003185788974666,3.3115855731276795,3.538778667963058,0.0754753883541368,0.058870094220889096,0.15202029350665852,90.98875197097306,61.4952600112363,91.33558604257153,0.17063053663766486,0.17244640660607347,0.17924450846763512,6.16121218754695,4.07258547269381,6.50310545701247,0.1546447137751272,0.1450556538021747,0.19655470132000558,0.00875064587219555,0.003140470614558163,0.008571993661713483,9.461883865784644,7.364064385216031,9.4785405469473,0.6070333767779824,0.4370979356234942,0.6367510090545802,108.08793286241976,4.628194116788432,2.6234432472425127,-0.17145826342431914,1.5111286370877433,15.58204094630846,10.229985948242987,6.374019088797695,0.45246098265992923,1.862437377748973,0.03712089584208609,-0.16422798123067758,0.2497006576072857,40.4415793136689,21.86690318940852,45.779450359342334,4.611355791381415,4.470040131204639,4.602324787987163,1.817352294921875,3.543170928955078,2.649463653564453,0.28164428091219484,-0.02067103155621064,-0.3901586670248478,1.2364002825945792,1.832110467041738,1.5066945228350939,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.16121218754695,-4.07258547269381,6.50310545701247,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.2992444934415517,-0.3664943493112559,0.18618435401176786,1.5827607199268021,2.3091604802578765,1.876950782025274
9,1.0393070467540368,3.5369637538422083,0.22264716560370523,86.57465275710628,0.3083335306178479,9.840572576705032,0.31470555783251564,0.031271975379749344,9.131337508160176,0.4962550688973076,0.974369677741081,0.9002570875137708,0.9750065215298493,0.9290639728303484,0.3888613395545089,0.21025868451354324,0.4401870226859845,3.2003185788974666,3.3115855731276795,3.538778667963058,0.0754753883541368,0.058870094220889096,0.15202029350665852,90.98875197097306,61.4952600112363,91.33558604257153,0.17063053663766486,0.17244640660607347,0.17924450846763512,6.16121218754695,4.07258547269381,6.50310545701247,0.1546447137751272,0.1450556538021747,0.19655470132000558,0.00875064587219555,0.003140470614558163,0.008571993661713483,9.461883865784644,7.364064385216031,9.4785405469473,0.6070333767779824,0.4370979356234942,0.6367510090545802,108.08793286241976,4.628194116788432,2.6234432472425127,-0.17145826342431914,1.5111286370877433,15.58204094630846,10.229985948242987,6.374019088797695,0.45246098265992923,1.862437377748973,0.03712089584208609,-0.16422798123067758,0.2497006576072857,40.4415793136689,21.86690318940852,45.779450359342334,4.611355791381415,4.470040131204639,4.602324787987163,1.817352294921875,3.543170928955078,2.649463653564453,0.28164428091219484,-0.02067103155621064,-0.3901586670248478,1.2364002825945792,1.832110467041738,1.5066945228350939,-2.3936614990234375,-0.200286865234375,10.650482177734375,-6.16121218754695,-4.07258547269381,6.50310545701247,-10.080612182617188,-10.47625732421875,2.7972412109375,-0.2992444934415517,-0.3664943493112559,0.18618435401176786,1.5827607199268021,2.3091604802578765,1.876950782025274
