Activity,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ,fBodyGyroMagenergy,fBodyGyroMagentropy,fBodyGyroMagiqr,fBodyGyroMagkurtosis,fBodyGyroMagmad,fBodyGyroMagmax,fBodyGyroMagmean,fBodyGyroMagmin,fBodyGyroMagskewness,fBodyGyroMagsma,fBodyGyroMagstd,fBodyGyrocorrelationXY,fBodyGyrocorrelationXZ,fBodyGyrocorrelationYZ,fBodyGyroenergyX,fBodyGyroenergyY,fBodyGyroenergyZ,fBodyGyroentropyX,fBodyGyroentropyY,fBodyGyroentropyZ,fBodyGyroiqrX,fBodyGyroiqrY,fBodyGyroiqrZ,fBodyGyrokurtosisX,fBodyGyrokurtosisY,fBodyGyrokurtosisZ,fBodyGyromadX,fBodyGyromadY,fBodyGyromadZ,fBodyGyromaxX,fBodyGyromaxY,fBodyGyromaxZ,fBodyGyromeanX,fBodyGyromeanY,fBodyGyromeanZ,fBodyGyrominX,fBodyGyrominY,fBodyGyrominZ,fBodyGyroskewnessX,fBodyGyroskewnessY,fBodyGyroskewnessZ,fBodyGyrostdX,fBodyGyrostdY,fBodyGyrostdZ,tBodyGyroMagenergy,tBodyGyroMagentropy,tBodyGyroMagiqr,tBodyGyroMagkurtosis,tBodyGyroMagmad,tBodyGyroMagmax,tBodyGyroMagmean,tBodyGyroMagmin,tBodyGyroMagskewness,tBodyGyroMagstd,tBodyGyrocorrelationXY,tBodyGyrocorrelationXZ,tBodyGyrocorrelationYZ,tBodyGyroenergyX,tBodyGyroenergyY,tBodyGyroenergyZ,tBodyGyroentropyX,tBodyGyroentropyY,tBodyGyroentropyZ,tBodyGyroiqrX,tBodyGyroiqrY,tBodyGyroiqrZ,tBodyGyrokurtosisX,tBodyGyrokurtosisY,tBodyGyrokurtosisZ,tBodyGyromadX,tBodyGyromadY,tBodyGyromadZ,tBodyGyromaxX,tBodyGyromaxY,tBodyGyromaxZ,tBodyGyromeanX,tBodyGyromeanY,tBodyGyromeanZ,tBodyGyrominX,tBodyGyrominY,tBodyGyrominZ,tBodyGyroskewnessX,tBodyGyroskewnessY,tBodyGyroskewnessZ,tBodyGyrostdX,tBodyGyrostdY,tBodyGyrostdZ,fGravityAccMagenergy,fGravityAccMagentropy,fGravityAccMagiqr,fGravityAccMagkurtosis,fGravityAccMagmad,fGravityAccMagmax,fGravityAccMagmean,fGravityAccMagmin,fGravityAccMagskewness,fGravityAccMagsma,fGravityAccMagstd,fGravityAcccorrelationXY,fGravityAcccorrelationXZ,fGravityAcccorrelationYZ,fGravityAccenergyX,fGravityAccenergyY,fGravityAccenergyZ,fGravityAccentropyX,fGravityAccentropyY,fGravityAccentropyZ,fGravityAcciqrX,fGravityAcciqrY,fGravityAcciqrZ,fGravityAcckurtosisX,fGravityAcckurtosisY,fGravityAcckurtosisZ,fGravityAccmadX,fGravityAccmadY,fGravityAccmadZ,fGravityAccmaxX,fGravityAccmaxY,fGravityAccmaxZ,fGravityAccmeanX,fGravityAccmeanY,fGravityAccmeanZ,fGravityAccminX,fGravityAccminY,fGravityAccminZ,fGravityAccskewnessX,fGravityAccskewnessY,fGravityAccskewnessZ,fGravityAccstdX,fGravityAccstdY,fGravityAccstdZ,tGravityAccMagenergy,tGravityAccMagentropy,tGravityAccMagiqr,tGravityAccMagkurtosis,tGravityAccMagmad,tGravityAccMagmax,tGravityAccMagmean,tGravityAccMagmin,tGravityAccMagskewness,tGravityAccMagstd,tGravityAcccorrelationXY,tGravityAcccorrelationXZ,tGravityAcccorrelationYZ,tGravityAccenergyX,tGravityAccenergyY,tGravityAccenergyZ,tGravityAccentropyX,tGravityAccentropyY,tGravityAccentropyZ,tGravityAcciqrX,tGravityAcciqrY,tGravityAcciqrZ,tGravityAcckurtosisX,tGravityAcckurtosisY,tGravityAcckurtosisZ,tGravityAccmadX,tGravityAccmadY,tGravityAccmadZ,tGravityAccmaxX,tGravityAccmaxY,tGravityAccmaxZ,tGravityAccmeanX,tGravityAccmeanY,tGravityAccmeanZ,tGravityAccminX,tGravityAccminY,tGravityAccminZ,tGravityAccskewnessX,tGravityAccskewnessY,tGravityAccskewnessZ,tGravityAccstdX,tGravityAccstdY,tGravityAccstdZ
5,0.956730015,2.171537979,0.041354419,93.01403088,0.208448385,9.691039267,0.154858778,0.011069371,9.72244679,0.231622408,0.970704187,0.807542421,0.810857821,0.998728432,0.00794455,0.424603614,0.524181852,3.439153889,1.547347004,2.120598589,0.015114508,0.011751541,0.040775729,36.65992593,93.69074787,93.23615849,0.037125671,0.13309418,0.152355339,0.678907606,6.474972812,7.178443677,0.032932034,0.085996695,0.112693678,0.002266194,0.001107073,0.005124652,5.605291474,9.774102973,9.739114474,0.083246808,0.649203673,0.718819303,94.7162715,4.594171992,0.415253761,0.254770946,0.321077842,10.85341043,9.722967102,8.870891141,0.438817894,0.426638996,-0.565550139,0.344146134,-0.357761028,0.786510408,42.03575779,51.89400331,-1,4.593814539,4.591510921,0.687347412,0.492324829,0.815963745,0.62047762,-0.731082227,-0.306349714,0.425786764,0.297267973,0.499354955,2.228088379,7.239013672,8.152389526,0.678907606,6.474972812,7.178443677,-0.38848877,5.833221436,5.769134521,0.585722677,0.60294088,-0.661118238,0.573513092,0.334084228,0.606352579,0.007954007,2.298441191,0.019710428,5.334215665,0.051077516,0.315265375,0.049173011,0.007514235,2.431125169,0.077052899,0.076241875,0.815413775,0.80787203,0.994755935,0.000217997,0.003238566,0.004497444,2.768781011,2.230007371,2.192900898,0.012510449,0.012803357,0.008855188,2.398746348,6.047037975,4.702799009,0.007163825,0.03209809,0.040298827,0.04082598,0.207024711,0.234235491,0.011609246,0.03009714,0.035346513,0.002535153,0.001766932,0.004877678,1.443738769,2.56466216,2.326845783,0.009347943,0.049491059,0.058399237,0.167034155,2.697074069,0.480047128,-1.202148164,0.212526772,0.738337243,0.321621049,0.013865874,0.376593843,0.258406189,-0.187737976,-0.3080873,0.97593345,0.004577947,0.068009893,0.094446314,-1,2.7136296,2.635547953,0.083862305,0.295349121,0.392059326,-0.641182042,-1.245753423,-1.109642123,0.045161448,0.135777065,0.167791665,0.150177002,-0.003967285,-0.009155273,0.04082598,-0.207024711,-0.234235491,-0.035446167,-0.460586548,-0.575973511,0.545113484,-0.371770484,-0.462492537,0.055287845,0.162505987,0.203860373,620.2860294,1.359094396,1.216075326,15.68904039,10.36817494,113.1738013,7.568075153,0.980846947,4.183659397,9.880387595,24.31379817,0.998393517,0.993080461,0.985272936,531.9489216,87.43908335,0.898024377,1.401344543,0.896188363,1.372691988,1.204559661,0.180400212,0.082319983,15.644738,15.96518924,14.30842834,9.653807142,3.839667822,0.440459415,104.6988002,42.76303627,4.218206338,7.121382467,2.446524145,0.312480983,0.960093842,0.18523356,0.003936779,4.175841887,4.233009295,3.943758167,22.47880279,9.248042123,0.916732792,13026.00662,3.036436548,29.68660053,-1.615207898,13.27750663,134.755956,113.2220419,95.69319245,0.026893875,14.73481061,-0.989122726,-0.417157424,0.472890697,11170.92735,1836.22075,18.85851191,3.034951215,3.042465326,3.01605509,29.7835083,5.634731293,1.507290363,-1.621513428,-1.535732676,-0.825294291,13.36269083,2.498763606,0.88721444,126.2889404,-39.37847519,6.17127943,104.6988002,-42.76303627,4.218206338,87.01638794,-46.90142822,3.244570971,0.01770243,-0.16956215,0.823312175,14.81698402,2.81436546,1.057596124
5,0.903566274,2.538703774,0.039712125,100.5278112,0.18567269,9.75189986,0.157741195,0.017590396,10.11359189,0.24024672,0.941834597,0.892513127,0.900812586,0.998901362,0.006042545,0.385354737,0.512168992,4.155954769,1.935899664,2.337665773,0.027445037,0.019479014,0.033108588,61.17715387,100.8717201,100.4371639,0.029945172,0.118831648,0.142223639,0.634809818,6.383721118,7.344703674,0.042154433,0.085643792,0.112448495,0.004395703,0.001741839,0.002065263,7.165472747,10.13909646,10.106889,0.065621436,0.617754051,0.710127948,95.77802505,4.662211143,0.592226821,-0.09030711,0.385302707,10.91573431,9.774624579,8.619750375,0.096768698,0.486800773,-0.119087792,0.21442452,-0.051502883,0.64050975,40.84760211,54.28991319,-1,4.662275442,4.660244511,0.695411682,0.334991455,0.855731964,-0.433703226,1.350811874,-0.439236354,0.403344035,0.237178195,0.475916305,1.78062439,7.456756592,8.760162354,0.634809818,6.383721118,7.344703674,-0.695953369,5.666931152,6.203430176,0.138620569,0.659285335,0.16436075,0.489681937,0.310834829,0.590363564,0.006571637,2.239720107,0.013702115,14.12778983,0.035136938,0.349788213,0.037999264,0.009529255,3.906005489,0.061346781,0.073376274,0.932262242,0.927023808,0.992461444,0.000409244,0.003386502,0.00277589,2.584584642,2.105794661,2.101354674,0.007522113,0.005775246,0.010078488,9.316958402,13.4942677,14.83588265,0.009634472,0.027123457,0.022077507,0.07497297,0.250807263,0.232005528,0.013030029,0.025768637,0.022548115,0.000681031,0.004636095,0.002968506,3.011947113,3.799693873,4.027986302,0.015856731,0.053465911,0.048793918,0.138004377,3.017599047,0.075619183,-0.285623657,0.064977848,0.49196842,0.362123296,0.173416461,0.004303222,0.084939094,0.177597024,-0.549258944,0.200519021,0.008594133,0.071116548,0.058293696,-1,2.981133769,2.999114098,0.039825439,0.102920532,0.042816162,0.228645197,-0.750580959,0.833613331,0.041047596,0.073614142,0.048689446,0.064056396,-0.127059937,-0.055587769,-0.07497297,-0.250807263,-0.232005528,-0.149505615,-0.420333862,-0.355209351,0.780288282,-0.596112282,0.141755583,0.055873481,0.092859456,0.06848713,1138.75688,1.100349143,1.277153132,15.92009497,13.78605735,154.1059432,9.352341036,0.917244049,4.224800867,11.78521611,33.2243153,0.999535971,0.977651747,0.970980109,1053.144845,84.20605021,1.405984496,1.114787565,0.780544137,1.647602339,1.244795999,0.226250079,0.083942274,15.91516497,16.01607269,13.47415312,13.25196826,3.779555034,0.577167729,148.1792617,42.00677036,5.194167126,9.033594966,2.3214425,0.430178641,0.904082944,0.142257968,0.056466058,4.223908826,4.242261282,3.80937691,31.93925418,9.097131563,1.132244397,23913.89448,3.041639776,21.41455963,-1.459499003,10.52069316,170.5789869,154.1974565,136.4395417,0.046374238,11.99545049,0.801945787,0.771592334,0.809789397,22116.04175,1768.327054,29.52567443,3.040894134,3.043474453,2.996457524,22.78225708,2.906486511,3.030255079,-1.42208498,-0.274340614,-1.36354691,11.25714845,1.643983145,1.419034698,165.6376343,-40.37078094,7.740637302,148.1792617,-42.00677036,5.194167126,128.2915649,-46.33335495,3.139210701,-0.017776355,-1.094469333,0.073126285,12.91880643,1.986507785,1.635119999
5,0.910346704,2.640830658,0.04169114,100.3548783,0.19095288,9.779552932,0.164726681,0.010521879,10.10082785,0.248399,0.944258103,0.875944277,0.874296722,0.998673381,0.00669886,0.366557284,0.53709056,3.970653028,2.313698691,2.38196377,0.016521341,0.027233229,0.032814559,57.21966422,100.6949833,100.2557904,0.031803802,0.115702436,0.148320325,0.684606012,6.218367811,7.516839225,0.037937008,0.093460214,0.117001779,0.004263911,0.00141009,0.004953678,6.967938526,10.1259444,10.09372328,0.072867928,0.60102438,0.726901587,96.49675063,4.661771816,0.722847002,-0.086538499,0.437159823,11.18216133,9.806885932,8.299035819,0.251066635,0.569915025,0.029291845,0.07531848,-0.028844201,0.710079124,38.85507211,56.9315994,-1,4.661029669,4.659629301,0.739379883,0.637687683,0.811172485,-0.556050648,0.139606104,-0.305069273,0.394067337,0.350041371,0.536650726,1.847610474,7.479476929,9.001831055,0.684606012,6.218367811,7.516839225,-0.228164673,5.200317383,5.973724365,-0.010322987,0.253874005,-0.02587901,0.493652428,0.434458961,0.657883406,0.00352383,2.51151824,0.022141996,1.140223135,0.035282526,0.152224309,0.038740961,0.008043438,1.562568126,0.061446299,0.046088136,0.926130475,0.896108947,0.96551195,0.000162112,0.002016107,0.001345612,2.691185947,2.488599627,2.453481946,0.010828348,0.016672962,0.015759732,-0.182045532,0.458996711,2.430870509,0.006975189,0.027513703,0.021169617,0.027968018,0.110042797,0.101393359,0.009522449,0.029238708,0.022685142,0.001865259,0.004092603,0.004626931,1.08507018,1.393687998,1.90051204,0.008660612,0.034917974,0.029538887,0.074000429,2.959798168,0.103255275,-0.151525514,0.074346084,0.3773596,0.254990558,0.056490555,-0.874180244,0.097104359,0.767750604,0.792474796,0.937198295,0.003404342,0.04233824,0.028257847,-1,-1,-1,0.064926147,0.339950562,0.274337769,-0.422091703,-1.178547341,-1.490329749,0.044334983,0.168010478,0.147632625,0.078887939,0.32333374,0.248321533,-0.011363438,0.074445452,0.053251721,-0.125671387,-0.254119873,-0.20022583,-0.412513123,-0.508930687,-0.36583394,0.058642772,0.196560222,0.163380556,1393.982223,0.523024639,0.470145461,16.01502462,15.43170303,170.979121,8.946239225,0.294497387,4.242094499,11.04420101,37.14356443,0.99978072,0.960545601,0.95462202,1319.616022,73.39306109,0.973139927,0.519130386,0.284280578,1.870065697,0.442750675,0.087735752,0.069356955,16.01557709,16.04553233,12.66388969,15.015335,3.552574758,0.490779884,166.3578404,39.2546612,4.242679914,8.696822873,1.95262624,0.394751897,0.281942777,0.017995631,0.051904357,4.242195629,4.247698882,3.678791135,36.14111729,8.547474916,0.926378114,29273.62669,3.043923352,8.491965482,-0.774948597,4.850393676,179.137516,170.9935403,159.0324789,-0.452869698,6.047946497,0.35754059,0.817364901,-0.082976515,27711.93646,1541.254283,20.43593847,3.04384984,3.044417293,2.976192408,8.567443848,0.472839355,2.912335634,-0.751927904,0.456818237,-1.725031349,4.986320651,0.431307682,1.490668267,174.7397461,-38.61712265,6.423221111,166.3578404,-39.2546612,4.242679914,153.9348755,-40.6582222,2.319354296,-0.451901736,-1.17481755,0.151948514,6.233431769,0.584935898,1.599182886
5,0.902402261,2.774629588,0.055784922,100.1440787,0.19057716,9.724147332,0.17319161,0.012166958,10.08520971,0.258454414,0.938464472,0.148721839,0.15973696,0.998967725,0.004852495,0.399185756,0.49836401,4.243530356,2.07627926,2.545325027,0.036633361,0.025536086,0.034616645,2.157285214,100.6684001,100.3586307,0.037585091,0.123526694,0.139764978,0.223295872,6.492255445,7.238549143,0.048775841,0.091246426,0.118432147,0.002741834,0.001952363,0.000338141,1.681078205,10.12409933,10.10109284,0.049969679,0.628157879,0.699250011,95.65463966,4.662097579,0.714851594,0.928289313,0.405603455,11.64343748,9.767213751,8.425802455,0.148572759,0.508541989,-0.231877884,-0.090993517,-0.214682312,0.514364488,42.31369014,52.82658503,-1,4.661474763,4.659348282,0.968513489,0.577575684,0.789627075,-0.256247721,0.27373238,1.559929157,0.583383312,0.322653559,0.490788635,2.056991577,7.364624023,9.822570801,0.114310499,6.492255445,7.238549143,-1.255874634,5.181182861,5.618392944,0.232667863,-0.267636757,0.295052899,0.711387279,0.407276605,0.658852406,0.020666671,1.998414562,0.023180614,12.51976886,0.070608168,0.612747126,0.062063098,0.006566528,3.635455721,0.096795643,0.132874318,0.30395997,0.263331421,0.997427703,0.000581239,0.010107976,0.009977455,2.486424626,1.823732216,1.925573322,0.021642837,0.009408809,0.009229838,-0.238818992,12.88200315,13.19741207,0.015265059,0.049401684,0.047930605,0.052964569,0.433945429,0.432195028,0.015893646,0.04008874,0.040813257,0.002127021,0.002797607,0.002622005,1.190473021,3.698838041,3.75965489,0.018575872,0.094477049,0.093420124,0.434000082,2.98827186,0.195048591,-0.771288651,0.167547559,0.993380251,0.625065735,0.28898176,0.250114597,0.213207773,0.25860321,0.080826315,0.870356296,0.012206028,0.212267502,0.209526552,-1,2.979402546,2.983426094,0.051620483,0.15423584,0.232376099,0.292490415,-0.887617003,-0.929726777,0.085707615,0.123317935,0.124732608,0.127883911,0.700790405,0.693893433,0.018917265,0.433945429,0.432195028,-0.21534729,0.191452026,0.180999756,-1.291746643,0.196432703,0.328916321,0.111537318,0.158608985,0.15450149,753.6587545,1.773933963,2.258118614,15.25520946,11.75158869,123.2021308,9.887640338,1.862921868,4.107004156,11.91486826,26.24286549,0.993577247,0.094683352,-0.016063259,667.7674804,85.80512158,0.086152513,1.819215175,0.535783897,2.247818679,2.258170378,0.062206886,0.073719266,15.16004228,15.98206958,3.963657011,11.12341788,3.824752994,0.167472176,115.6761591,42.40026819,0.881156515,9.517785933,2.240361759,0.156720563,1.862323802,0.040541864,0.017598012,4.090398135,4.236085222,2.320744073,24.61784298,9.21005949,0.254304417,15826.83385,3.026524311,41.55764116,-1.367024593,20.59967174,157.2901275,123.639324,86.44304163,-0.135953753,23.81509991,0.643001947,0.591007007,0.805522108,14023.11709,1801.907553,1.809202764,3.019988832,3.043382493,-1,46.56533813,3.504241943,2.077834368,-1.407542823,-1.128240294,-1.086256505,22.59643499,1.756467132,1.191113143,152.2014771,-39.61632156,2.332732916,115.6761591,-42.40026819,-0.092306494,75.75308228,-45.82173538,-1.426542044,-0.120834915,-0.439577307,0.663009332,25.96633347,2.081117704,1.375033232
5,0.920731635,2.793834508,0.071493253,99.07718926,0.19504953,9.772017295,0.177789459,0.019545352,10.0304861,0.273503672,0.947455434,0.900375759,0.90522171,0.998347085,0.017827743,0.362419053,0.54048484,3.680430987,2.626004672,2.40303005,0.032339652,0.035423242,0.037223642,63.20159823,99.56224217,99.40447244,0.051793029,0.11696635,0.144743586,1.175623866,6.144840349,7.506741478,0.051196333,0.103519294,0.118788046,0.00358123,0.003177509,0.003702523,7.416214868,10.06653187,10.0547992,0.123906806,0.595889727,0.728996249,96.67682172,4.652063018,0.707953307,0.032752433,0.47449516,11.4714825,9.813682759,8.554278984,0.484672238,0.609914117,-0.171292031,0.116628507,0.027894012,1.871913008,38.05400054,56.75090818,-1,4.650002039,4.650439524,0.690338135,0.686737061,0.943969727,0.294323323,0.789414633,-0.207658937,0.515836016,0.423021406,0.519750105,2.321395874,7.660140991,9.163345337,1.175623866,6.144840349,7.506741478,-0.81678772,4.439407349,6.234527588,-0.74925041,-0.278858714,0.374581566,0.703229233,0.545686317,0.635282781,0.004831767,2.629073187,0.040245521,1.291594931,0.039115678,0.191493066,0.048888933,0.011913095,1.523303407,0.072924495,0.050633204,0.936008413,0.949910558,0.901208794,0.000149081,0.000924702,0.003757984,2.700359986,2.604165739,2.618166632,0.00865378,0.013506717,0.038904441,-0.082004746,0.413396923,2.262548183,0.006808459,0.017393323,0.034405377,0.028757005,0.072292085,0.180770874,0.009132801,0.021183356,0.042608338,0.002549149,0.003982351,0.01069795,1.147472346,1.361076832,1.699465202,0.008304021,0.022355445,0.045162363,0.10146711,2.723216943,0.223004815,-0.491310741,0.173859614,0.673486084,0.242347553,0.042218557,1.059285057,0.21182897,-0.685520122,-0.686593414,0.925140894,0.003130704,0.019418744,0.078917662,-1,-1,-1,0.060287476,0.19418335,0.233398438,-0.313716539,-0.93988396,-0.65714701,0.038690961,0.111949133,0.181116013,0.126296997,0.291442871,0.605621338,0.028757005,0.056254069,0.180770874,-0.074676514,-0.078369141,-0.084594727,-0.404579227,0.837834721,0.786422503,0.04918258,0.13064048,0.220344118,254.985796,1.012473948,0.406504665,15.99522926,6.546720898,73.02774576,4.287176322,0.415511786,4.238426292,6.341551239,15.76185937,0.999885782,0.976309611,0.974608236,173.588907,78.76425256,2.632636367,1.049928112,0.401663613,2.080046515,0.400614808,0.072851089,0.127299142,16.00574276,16.02906736,13.81389477,5.398808093,3.674194516,0.743521088,60.25499035,40.65411595,7.044902007,3.567505374,2.075073533,0.698972332,0.373899508,0.021833128,0.173204568,4.240342393,4.244661996,3.860962156,12.99634191,8.842015524,1.500425855,5354.701715,3.043621294,1.423565333,4.151641298,2.123921144,83.6324837,73.10791355,70.9339261,2.257225301,3.229771856,-0.006330548,-0.855591808,-0.433196357,3645.367048,1654.049304,55.2853637,3.042577344,3.044132606,2.980593453,1.642852783,1.752727509,4.389552116,3.174142357,-0.696818937,-1.010762948,2.742371713,0.944276252,2.05230504,72.45080566,-39.08102417,9.641825676,60.25499035,-40.65411595,7.044902007,57.42614746,-43.13438797,2.089124441,2.034162527,-0.3277626,-0.58196067,3.929165913,1.164803954,2.436689432
5,0.925171638,2.674576367,0.03856048,96.335864,0.195211327,9.666400813,0.172339174,0.023515925,9.899352344,0.268690936,0.950966295,0.978541642,0.979371531,0.998887046,0.013182506,0.458498461,0.453490671,3.818852068,2.431047858,2.487963989,0.027076236,0.032377849,0.037664213,86.24359391,96.35547522,96.28104671,0.032908927,0.137922412,0.137618434,1.084498686,6.812204698,6.771782221,0.042428729,0.112111601,0.114150605,0.004442719,0.006026506,0.003793216,9.137767924,9.900919196,9.895185381,0.107214763,0.671077188,0.666949251,94.36750704,4.62284378,0.935444562,-0.566827979,0.527675816,11.09564334,9.693569047,8.186692234,0.319632692,0.637344959,0.028480995,-0.055454878,0.092350833,1.34461565,46.76684299,46.2560484,4.537981829,4.621010714,4.620631777,0.53509903,0.924819946,0.808479309,0.397450032,-0.122825623,-0.627163419,0.315158074,0.495250698,0.50258056,2.01991272,8.198532104,8.060256958,1.084498686,6.812204698,6.771782221,0.037445068,5.117767334,5.635131836,-0.398663125,-0.52461578,0.180174348,0.412488002,0.603557402,0.634794916,0.00061752,2.648619952,0.019724961,0.406994384,0.014271442,0.059900777,0.017864319,0.003572083,1.318487875,0.027514005,0.017700424,0.113127998,0.374494731,0.802696338,0.000145766,0.000226932,0.000244822,2.651110502,2.434569661,2.43881697,0.013668015,0.00250666,0.009850393,-0.408157132,5.717102564,1.972333345,0.007029818,0.008111551,0.008548073,0.026417938,0.052985782,0.041951145,0.008816789,0.008840719,0.009856497,0.001392183,0.001658453,0.000667431,1.045367138,2.518064942,1.759217,0.008451702,0.012498478,0.012452129,0.012967912,2.949066951,0.06134769,0.305743119,0.037021612,0.218084696,0.103737042,0.045668049,0.990313304,0.048133821,-0.056573523,-0.262833722,0.854021325,0.003061077,0.004765564,0.005141271,-1,2.669523669,-1,0.091384888,0.078491211,0.106887817,-1.099212461,-1.186716584,-0.564338325,0.049374673,0.038283091,0.055027415,0.101806641,0.137252808,0.165969849,0.001392183,0.052985782,0.027904692,-0.077178955,0.001464844,-0.060958862,0.461769049,0.514660611,0.595004777,0.056675351,0.04534285,0.067681087,225.5255531,0.751504979,0.289118862,16.0203045,6.188810397,68.75389274,3.771383568,0.229132115,4.243037259,5.60446017,14.89521165,0.999626137,0.999716831,0.998977904,135.0741194,87.91710229,2.534331417,0.860418549,0.27224849,1.314058657,0.210061152,0.093562497,0.114317022,16.0041608,16.04497247,15.93548462,4.779280466,3.888506967,0.646951799,53.18368676,42.96341233,7.262123017,3.00124186,2.134089177,0.469129132,0.217503602,0.005236603,0.048201805,4.240067951,4.247594776,4.227443813,11.50521621,9.355795207,1.558833454,4736.036615,3.044090939,3.244042281,-0.863100289,1.671511809,72.95949788,68.78911039,66.2297583,0.31129943,2.073560416,0.656101036,0.92881368,0.742138345,2836.556507,1846.259148,53.22095975,3.04310104,3.044412717,3.039929648,4.91973877,0.984703064,0.76586628,-1.070488396,-1.058248439,-0.699382098,2.415473367,0.554050852,0.579635252,58.41851807,-41.81127548,8.410633087,53.18368676,-42.96341233,7.262123017,49.43380737,-43.90966797,5.882236004,0.128289534,0.341164825,-0.011117171,2.907674137,0.65158759,0.711797365
