Activity,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ,fGravityAccMagenergy,fGravityAccMagentropy,fGravityAccMagiqr,fGravityAccMagkurtosis,fGravityAccMagmad,fGravityAccMagmax,fGravityAccMagmean,fGravityAccMagmin,fGravityAccMagskewness,fGravityAccMagsma,fGravityAccMagstd,fGravityAcccorrelationXY,fGravityAcccorrelationXZ,fGravityAcccorrelationYZ,fGravityAccenergyX,fGravityAccenergyY,fGravityAccenergyZ,fGravityAccentropyX,fGravityAccentropyY,fGravityAccentropyZ,fGravityAcciqrX,fGravityAcciqrY,fGravityAcciqrZ,fGravityAcckurtosisX,fGravityAcckurtosisY,fGravityAcckurtosisZ,fGravityAccmadX,fGravityAccmadY,fGravityAccmadZ,fGravityAccmaxX,fGravityAccmaxY,fGravityAccmaxZ,fGravityAccmeanX,fGravityAccmeanY,fGravityAccmeanZ,fGravityAccminX,fGravityAccminY,fGravityAccminZ,fGravityAccskewnessX,fGravityAccskewnessY,fGravityAccskewnessZ,fGravityAccstdX,fGravityAccstdY,fGravityAccstdZ,tGravityAccMagenergy,tGravityAccMagentropy,tGravityAccMagiqr,tGravityAccMagkurtosis,tGravityAccMagmad,tGravityAccMagmax,tGravityAccMagmean,tGravityAccMagmin,tGravityAccMagskewness,tGravityAccMagstd,tGravityAcccorrelationXY,tGravityAcccorrelationXZ,tGravityAcccorrelationYZ,tGravityAccenergyX,tGravityAccenergyY,tGravityAccenergyZ,tGravityAccentropyX,tGravityAccentropyY,tGravityAccentropyZ,tGravityAcciqrX,tGravityAcciqrY,tGravityAcciqrZ,tGravityAcckurtosisX,tGravityAcckurtosisY,tGravityAcckurtosisZ,tGravityAccmadX,tGravityAccmadY,tGravityAccmadZ,tGravityAccmaxX,tGravityAccmaxY,tGravityAccmaxZ,tGravityAccmeanX,tGravityAccmeanY,tGravityAccmeanZ,tGravityAccminX,tGravityAccminY,tGravityAccminZ,tGravityAccskewnessX,tGravityAccskewnessY,tGravityAccskewnessZ,tGravityAccstdX,tGravityAccstdY,tGravityAccstdZ,fBodyGyroMagenergy,fBodyGyroMagentropy,fBodyGyroMagiqr,fBodyGyroMagkurtosis,fBodyGyroMagmad,fBodyGyroMagmax,fBodyGyroMagmean,fBodyGyroMagmin,fBodyGyroMagskewness,fBodyGyroMagsma,fBodyGyroMagstd,fBodyGyrocorrelationXY,fBodyGyrocorrelationXZ,fBodyGyrocorrelationYZ,fBodyGyroenergyX,fBodyGyroenergyY,fBodyGyroenergyZ,fBodyGyroentropyX,fBodyGyroentropyY,fBodyGyroentropyZ,fBodyGyroiqrX,fBodyGyroiqrY,fBodyGyroiqrZ,fBodyGyrokurtosisX,fBodyGyrokurtosisY,fBodyGyrokurtosisZ,fBodyGyromadX,fBodyGyromadY,fBodyGyromadZ,fBodyGyromaxX,fBodyGyromaxY,fBodyGyromaxZ,fBodyGyromeanX,fBodyGyromeanY,fBodyGyromeanZ,fBodyGyrominX,fBodyGyrominY,fBodyGyrominZ,fBodyGyroskewnessX,fBodyGyroskewnessY,fBodyGyroskewnessZ,fBodyGyrostdX,fBodyGyrostdY,fBodyGyrostdZ,tBodyGyroMagenergy,tBodyGyroMagentropy,tBodyGyroMagiqr,tBodyGyroMagkurtosis,tBodyGyroMagmad,tBodyGyroMagmax,tBodyGyroMagmean,tBodyGyroMagmin,tBodyGyroMagskewness,tBodyGyroMagstd,tBodyGyrocorrelationXY,tBodyGyrocorrelationXZ,tBodyGyrocorrelationYZ,tBodyGyroenergyX,tBodyGyroenergyY,tBodyGyroenergyZ,tBodyGyroentropyX,tBodyGyroentropyY,tBodyGyroentropyZ,tBodyGyroiqrX,tBodyGyroiqrY,tBodyGyroiqrZ,tBodyGyrokurtosisX,tBodyGyrokurtosisY,tBodyGyrokurtosisZ,tBodyGyromadX,tBodyGyromadY,tBodyGyromadZ,tBodyGyromaxX,tBodyGyromaxY,tBodyGyromaxZ,tBodyGyromeanX,tBodyGyromeanY,tBodyGyromeanZ,tBodyGyrominX,tBodyGyrominY,tBodyGyrominZ,tBodyGyroskewnessX,tBodyGyroskewnessY,tBodyGyroskewnessZ,tBodyGyrostdX,tBodyGyrostdY,tBodyGyrostdZ
0,0.952167105,2.663788316,0.123446234,93.30062642,0.227684915,9.697240548,0.187619119,0.010112873,9.695195123,0.268687324,0.962359513,0.236250448,0.122175354,0.987838545,0.00449696,0.126714814,0.820955331,4.044070201,2.658663885,2.347668741,0.052207763,0.029537555,0.077758881,5.877362699,87.84284706,94.54800404,0.03770929,0.098315566,0.19631549,0.269353013,3.481919997,9.05022438,0.04172463,0.073733592,0.153229102,0.001512612,0.003278887,0.002105406,2.329135142,9.296384016,9.789025522,0.052759599,0.349987076,0.897469183,96.1688776,4.610747481,0.907555107,0.39155709,0.681845076,11.78489841,9.764162175,7.14734028,0.016995671,0.915595304,-0.347446426,0.286420334,-0.25103517,0.454192952,12.79819624,82.91648841,-1,4.585744678,4.608991577,0.845870972,1.00138855,0.960723877,0.672242712,-0.692230768,-0.004295335,0.535512705,0.673074759,0.768806164,2.10484314,4.80909729,11.42695618,0.078396788,3.481919997,9.05022438,-1.246307373,1.807296753,6.727462769,0.708023725,-0.385935299,0.322271229,0.672701542,0.825332462,1.009963541,3053.118341,0.382531166,0.780033617,16.0447264,22.89148721,253.1689763,12.80836056,0.238076104,4.247548723,14.277236,55.07737696,0.998290281,0.605465619,0.648129659,3032.305844,20.44001872,0.372477944,0.30761988,1.009020303,2.73882428,0.687041309,0.239054961,0.304220242,16.04671052,15.89261755,1.270194252,22.83162053,1.849259304,0.300656437,252.3210522,20.64596685,1.536630547,12.58903658,1.22874416,0.459455258,0.161543566,0.049782308,0.160282194,4.247917296,4.219824206,1.598720943,54.93189513,4.458331172,0.411640317,64115.48516,3.044422402,1.90685733,0.836138133,2.654428031,256.69714,253.1852084,244.5426884,-1.47207249,3.656800629,-0.343205839,-0.51084698,0.928693717,63678.42273,429.2403932,7.822036825,3.044423503,3.041045558,-1,1.592712402,2.991098404,4.71736455,0.896468746,-1.628299695,-1.564228045,2.621409652,1.648040227,2.097638176,255.9302063,-18.50902367,4.885890007,252.3210522,-20.64596685,1.536630547,243.7088623,-23.24269295,-2.000250578,-1.482052634,-0.300603604,-0.167816321,3.624198836,1.770217049,2.39454454,0.004638456,2.63021981,0.028455082,0.392727529,0.038711066,0.160405017,0.048013147,0.01381295,1.376795796,0.072996028,0.049495998,0.52460784,0.510171975,0.787499429,0.000515167,0.000847016,0.003276274,2.611527677,2.704786203,2.453462124,0.008000919,0.0234275,0.033981803,3.525312406,0.988652639,1.003944006,0.011622454,0.015677927,0.034300754,0.063676971,0.070271664,0.142631933,0.015132429,0.021647286,0.036216312,0.00505615,0.003099296,0.005470896,2.183137685,1.436940877,1.567298091,0.017334501,0.019933179,0.045418995,0.097407584,2.920051041,0.227972335,-1.093305611,0.115001045,0.528910466,0.280549613,0.08149622,0.20173868,0.140123065,0.27801911,-0.079064677,0.05946949,0.010818497,0.017787337,0.06880175,-1,-1,-1,0.136352539,0.155212402,0.281478882,-1.206053912,0.81549453,-0.937290786,0.089734966,0.099958424,0.195126419,0.120498657,0.294250488,0.47605896,-0.028021676,-0.023933774,0.124253773,-0.1875,-0.236831665,-0.286300659,-0.519929156,1.044941642,-0.214042205,0.102639888,0.134444179,0.236708443
0,0.934007389,3.035304106,0.169960518,93.84452007,0.254525337,9.690286377,0.221494317,0.010005328,9.626301008,0.315378824,0.945185553,0.580003263,0.490578653,0.985568817,0.011018774,0.067984613,0.855004002,3.959232845,3.299946252,2.676084767,0.081702132,0.066705924,0.075005262,10.39442923,82.88946744,95.5045291,0.05914084,0.087212646,0.232658992,0.463197887,2.513578307,9.347710088,0.059905998,0.075096703,0.180376123,0.001226283,0.002977296,0.002616099,2.936074091,8.834128626,9.749438044,0.086607203,0.250876187,0.911208806,99.00478322,4.647913897,2.755671158,-0.860658891,1.480660594,13.34888539,9.798947646,6.5188276,0.208393705,1.736041679,0.116289826,0.333625963,-0.207102755,1.167990022,7.206368986,90.63042421,-1,-1,4.644865389,1.233795166,1.2433815,2.740379333,0.166051737,-0.152140761,-0.645905586,0.765837971,0.742117116,1.517083119,2.827484131,4.271911621,13.11630249,0.451542117,2.513578307,9.347710088,-2.051498413,-0.000473022,5.790664673,-0.274553483,-0.53023933,0.245592371,0.986550374,0.94697044,1.811546235,2955.015921,0.54110095,1.079169732,16.03782093,22.47671118,249.012766,13.00729858,0.494673649,4.246271844,14.35059666,54.08435457,0.998708542,0.256530616,0.275206094,2940.019807,14.59585772,0.400255623,0.503282753,1.01347364,2.626017337,0.863334577,0.215238622,0.467893803,16.04038746,15.93019758,0.850456773,22.43149643,1.563865515,0.366191427,248.3984571,17.4555912,1.555351749,12.86774456,1.035003298,0.447848802,0.472953529,0.062492555,0.079489819,4.246747183,4.226589581,1.399328461,53.97372514,3.768402471,0.457898927,62055.33434,3.044216243,7.069784653,-0.163878444,4.894430418,263.8918283,249.0325566,240.0650477,0.483142912,6.326615853,0.306258075,-0.885666225,-0.345877363,61740.41596,306.5130121,8.40536808,3.044210726,3.041521071,-1,7.003967285,1.61031723,3.670782954,-0.112672485,-0.06752263,-0.931056169,4.901800454,1.043949854,2.285233774,263.4844666,-14.40117741,4.000447273,248.3984571,-17.4555912,0.930846722,239.4553223,-19.92975998,-3.760567665,0.519905106,0.175764587,-0.694137686,6.368169264,1.380621336,2.813509745,0.008217393,2.829262145,0.066226521,-0.855886353,0.044049186,0.173248483,0.07485698,0.027447819,0.856780535,0.105476958,0.052388136,0.335494698,0.286063427,0.045127581,0.000763019,0.000595361,0.006859013,2.667039186,2.886918831,2.732554929,0.018331845,0.007180132,0.050111052,0.951162299,0.489714375,-0.539074399,0.014390897,0.008178051,0.044381717,0.067031285,0.048036467,0.172754197,0.020103364,0.02143949,0.063934104,0.003564321,0.003806425,0.008182678,1.418296735,0.547455875,0.976053023,0.019411784,0.01193712,0.05394456,0.172565253,2.922088924,0.246426112,-0.501439855,0.148853201,0.745868874,0.373190681,0.065352727,0.480155534,0.186972368,0.264238412,-0.377616718,0.118640916,0.016023397,0.012502583,0.144039273,-1,-1,-1,0.168045044,0.1328125,0.296508789,-0.770523084,1.048984114,-0.390285921,0.104515854,0.088755013,0.263003326,0.212921143,0.236038208,0.498352051,0.00587754,0.01168242,-0.172754197,-0.218536377,-0.295837402,-0.715499878,-0.051692724,-0.699256475,0.458984579,0.129569649,0.113949152,0.346273047
0,0.94513595,2.917021488,0.152135065,95.01225778,0.252432704,9.792310443,0.210743043,0.005366435,9.710068816,0.298021193,0.953573089,0.715861209,0.610784608,0.976865879,0.008725955,0.061120913,0.875289081,3.895570949,3.257696164,2.637590082,0.059345408,0.059187508,0.09089078,13.21719772,84.946493,96.27942073,0.051589867,0.082402537,0.227750786,0.503875013,2.401081445,9.479992705,0.05011772,0.069259129,0.178644343,0.001257556,0.001851422,0.00113132,3.292714825,8.970654214,9.805469583,0.079204493,0.238454411,0.922717414,100.1844107,4.650332048,2.302667966,-0.460688183,1.30102798,14.01464875,9.881212225,6.363838023,0.105309324,1.603216696,-0.075221424,0.162997359,-0.252776289,0.92495124,6.478816813,92.78064261,-1,-1,4.646993963,1.148860931,1.11416626,2.387138367,0.467591253,1.034172185,-0.26299574,0.659458026,0.650318739,1.377446847,1.939743042,4.061340332,13.6534729,-0.503875013,2.401081445,9.479992705,-1.800247192,-0.347442627,5.481994629,0.799940846,-0.765614681,-0.002355217,0.823074888,0.848776256,1.714088343,3872.890739,0.56431359,0.76443802,16.01066384,25.70346023,284.9584202,15.07208781,0.393483635,4.24126461,16.51402837,61.87090636,0.997634485,0.5943746,0.640337953,3859.505054,12.91628128,0.469404226,0.515013777,1.396424786,2.730906386,0.769527835,0.153221502,0.219422611,16.01176378,15.73689818,1.709474514,25.6740014,1.481559784,0.327671337,284.4847267,16.33691988,1.687183795,14.90771195,1.101625995,0.504690426,0.220952828,0.127148272,0.216405531,4.241465177,4.192089839,1.834730907,61.79909738,3.50540105,0.47479089,81330.70552,3.0437854,12.61056265,0.143216493,9.074951036,296.1601816,284.9785991,257.6577985,-1.145986359,11.12648761,-0.154346264,-0.531869029,-0.709895957,81049.60613,271.2419069,9.857488749,3.043781743,3.036176385,-1,12.73947144,3.410103798,4.692384839,0.18559496,-0.768416496,-0.775606959,9.069948227,1.803751524,2.265605816,295.534668,-11.661973,4.198942184,284.4847267,-16.33691988,-1.687183795,257.0006714,-19.22117043,-4.627751827,-1.16363252,0.425919484,0.656971639,11.13322659,2.136423099,2.713198218,0.029128287,2.787331984,0.07392763,0.460195677,0.081519709,0.37512098,0.133471949,0.056360252,1.458056524,0.184012964,0.108991754,0.282539854,-0.046492745,0.394306771,0.001108087,0.001543755,0.026476445,2.84602672,2.991734284,2.690299849,0.02102938,0.013069555,0.077511838,0.413840022,0.388650427,0.407611733,0.013289695,0.009128404,0.085978535,0.074534825,0.065526822,0.369028162,0.028166595,0.037243397,0.118602972,0.004078329,0.021211462,0.037742817,0.848433878,1.025033373,1.443031611,0.018178747,0.012826478,0.114150205,0.611694036,2.820758319,0.75662277,-1.273908457,0.385952461,1.407783177,0.653757573,0.161626732,0.373068704,0.439897517,0.086059488,-0.108917446,0.700216733,0.023269836,0.032418853,0.556005348,-1,-1,-1,0.188751221,0.181060791,0.64793396,-0.852961502,-0.503314117,-0.611649488,0.110611896,0.130234976,0.582433999,0.261795044,0.25479126,1.359558105,0.074534825,-0.059832618,-0.038715181,-0.204238892,-0.375259399,-1.205307007,-0.22830645,0.026274685,0.508784279,0.13638224,0.174013956,0.763041156
0,0.938533759,2.891887405,0.172747686,96.38318233,0.237726021,9.799832598,0.202969399,0.013832632,9.809710039,0.286453606,0.951778992,0.095354264,0.01225189,0.991933496,0.003283575,0.09396415,0.841286034,4.182221972,3.116825653,2.637962585,0.042500593,0.052764048,0.089558843,10.00286735,91.8711386,97.03354852,0.030614297,0.088595296,0.219623817,0.256434818,3.05042857,9.31296928,0.037418427,0.075564097,0.173471082,0.00319566,0.000236655,0.005417158,2.744539238,9.478327577,9.858378334,0.043604741,0.29848741,0.904941696,99.48457844,4.652069835,2.18975789,-0.468811225,1.219462115,13.5755826,9.862648569,6.61677972,0.197382633,1.49459539,0.091695548,0.282501481,-0.015066721,0.348058905,9.960199929,89.17631961,-1,4.627210984,4.649212303,0.654750824,1.184455872,2.067111969,0.768312829,-0.579698466,-0.358329082,0.447144307,0.673298386,1.251858123,1.022094727,4.836608887,12.96075439,0.014411063,3.05042857,9.31296928,-1.800247192,1.274902344,5.830154419,-0.769407195,0.020581203,0.061952713,0.592591001,0.813218529,1.57105308,1934.217918,1.594192047,3.023389961,15.69469978,17.98300077,199.3214452,14.4793773,2.466175224,4.184196975,16.03988153,42.55342323,0.998756483,0.994214325,0.993959863,1913.786917,19.57029416,0.860706813,1.596208189,1.204671648,1.957869246,2.99376478,0.331069846,0.09829577,15.69198404,15.94260933,15.32125571,17.89458215,1.803372185,0.375116028,198.2522242,20.19704474,4.144094785,14.41540019,1.261636798,0.36284455,2.460761098,0.121917527,0.057794069,4.183715329,4.228717316,4.11581881,42.32354324,4.344823942,0.874930385,40618.57627,3.033714633,47.41427757,-1.163309646,25.71491118,252.4171839,199.381112,154.915264,0.282960969,30.15022187,0.939622449,-0.43592119,-0.411130435,40189.52525,410.9761773,18.07484307,3.033338072,3.040711412,3.01960911,47.83052063,1.902427673,0.824773073,-1.161449825,-0.747538589,0.086974141,25.98945856,1.446782594,0.746495186,251.8562622,-16.52444458,6.251913548,198.2522242,-20.19704474,4.144094785,153.1759033,-22.46811485,3.064484119,0.278058156,0.504088616,0.953726293,30.49360451,1.791183768,0.972824524,0.038803928,2.173418236,0.038661823,14.87174894,0.081150913,0.86414856,0.087543273,0.020127777,4.033304521,0.129160313,0.180823419,0.937917077,0.918363636,0.956736033,0.000779281,0.002595173,0.035429474,2.834678355,2.59846452,1.950886846,0.011613997,0.014880499,0.032178316,7.797126178,10.0183823,15.1309849,0.010427887,0.023239797,0.076874589,0.087569464,0.191574823,0.838083176,0.02220354,0.032572119,0.074384654,0.008157889,0.006120849,0.009028122,2.714493723,3.161779967,4.080016877,0.017337755,0.04013654,0.177175668,0.814882495,3.016870201,0.241674884,-0.200415572,0.162712343,1.341999441,0.878248183,0.560985448,0.560342563,0.213870881,0.314350564,-0.09679587,0.251971467,0.016364896,0.054498639,0.744018959,-1,-1,3.015671268,0.161880493,0.204208374,0.270965576,-1.032657405,-0.654269123,-0.155418307,0.081293569,0.106799482,0.154551811,0.256896973,0.427429199,1.271835327,0.087569464,0.191574823,0.838083176,-0.050048828,-0.079528809,0.541107178,0.325546103,0.205648478,0.631993336,0.095557885,0.136702642,0.209086887
0,0.939051804,2.9234498,0.149357713,97.08264974,0.232602948,9.819728382,0.202757071,0.014234263,9.860071186,0.290093549,0.952099363,0.662438985,0.56616041,0.980358136,0.005971796,0.080239914,0.852840095,4.199765949,3.191210482,2.549425825,0.040004167,0.054619732,0.10184198,9.394112521,88.7857952,98.08659419,0.038708052,0.085710539,0.208720148,0.357391213,2.789925773,9.408275676,0.049855104,0.07371605,0.166522395,0.009860989,0.001659321,0.001975764,2.859096123,9.256874959,9.934897897,0.059325094,0.274805922,0.912671124,99.53949126,4.654751019,2.05194762,-0.84336711,1.090457104,12.91669404,9.891548054,7.161019671,0.0962493,1.308788772,0.48684303,0.069895436,-0.163476637,0.633010337,8.505430868,90.40105005,-1,4.611308708,4.652719912,1.020843506,1.147960663,2.145458221,-0.133938822,-0.168612079,-0.787901529,0.577420923,0.678168379,1.131375583,0.780426025,4.325744629,12.41998291,-0.357391213,2.789925773,9.408275676,-2.506134033,0.72694397,6.648498535,-0.676288456,-0.582314253,0.029044446,0.714208699,0.853591712,1.379621336,614.0954966,2.320572729,4.890325172,13.62075368,10.9460103,105.2722931,12.29330628,3.649821241,3.820105067,13.95576792,22.04809795,0.978204497,0.999010251,0.980479644,594.0706381,19.38531514,0.639543281,2.330161639,1.362332548,2.509609049,4.865972953,0.444283059,0.225563164,13.53673241,15.90786266,13.70190792,10.79813614,1.785338644,0.327442926,103.288766,20.06825792,3.309310328,12.18309471,1.32220216,0.45047105,3.639322493,0.171977083,0.172659231,3.805602193,4.222275455,3.830440808,21.63157376,4.303365128,0.677089411,12896.00543,2.952959498,53.54064196,-0.488624946,33.93246074,152.5902552,105.938282,16.72303454,-0.855575338,41.9134839,-0.75230612,-0.051338572,-0.32210364,12475.4834,407.091618,13.4304089,2.934899954,3.038826173,2.936512527,55.1678772,1.258167267,2.399446368,-0.355737555,0.458762863,-0.427143986,35.11193349,1.548708209,1.293321657,150.8372803,-15.43301582,6.866754532,103.288766,-20.06825792,3.309310328,6.183349609,-22.27299881,1.31332469,-0.902371375,1.326767326,0.765046779,43.55754723,2.138802016,1.61332506,0.110204913,2.333274173,0.140021995,8.535208284,0.175598129,1.274160836,0.181767067,0.034912816,2.930556994,0.254139674,0.284647025,0.61756801,0.655975859,0.98897286,0.000726341,0.01621509,0.093263482,2.771682666,2.299349223,2.275121376,0.02273125,0.074238593,0.121693976,-0.500325837,8.186979903,8.438950688,0.01366075,0.068087981,0.164733829,0.059895107,0.485355922,1.176574707,0.021600786,0.069680314,0.162858575,0.003805784,0.004520025,0.019249503,0.772141909,2.856105826,2.912835244,0.016514676,0.109214151,0.264721732,2.314303173,2.876604092,1.031575995,-0.521131053,0.667416274,2.97122489,1.298639247,0.552872661,0.992101348,0.811930566,-0.222513642,-0.140338075,0.750598767,0.015253163,0.340516884,1.958533126,-1,2.828154002,2.855776156,0.088027954,0.550506592,0.958755493,0.656932042,-0.617447591,-0.494592905,0.078850363,0.273164503,0.629885719,0.313659668,1.159072876,2.733703613,0.059895107,0.485355922,1.176574707,-0.107666016,0.122299194,0.496765137,0.810517866,0.728465411,0.962886066,0.11067532,0.331954572,0.776476232
0,0.949635887,3.026621406,0.160228828,95.41889995,0.251224649,9.816048937,0.218667355,0.017975761,9.738081131,0.315869477,0.954153678,0.377068872,0.254718182,0.977838868,0.009666938,0.088696285,0.851272663,3.971901313,3.464548664,2.605977747,0.047445252,0.083951446,0.113595857,21.71822659,83.49889504,97.72415872,0.048799444,0.104012527,0.213328851,0.552192059,2.860865035,9.38712426,0.051553814,0.09322134,0.171094324,0.006727937,0.001605896,0.00131606,4.289907878,8.855597831,9.908157458,0.084118344,0.284197167,0.910948935,100.661404,4.654516036,1.839977791,-0.587329433,1.08112842,12.78643878,9.945290495,7.298696106,0.001867579,1.330147505,0.399149179,-0.154216869,-0.265144305,1.024695403,9.401806254,90.23490232,-1,4.577223065,4.651243386,1.283153534,1.654644012,1.784450531,0.923765193,-0.57955226,-0.462408447,0.756824525,0.933742954,1.1628639,1.955291748,4.726547241,12.56115723,0.228399025,2.860865035,9.38712426,-2.723876953,0.263931274,6.65447998,-0.492677645,-0.403498768,-0.09572634,0.990853911,1.108535265,1.46183462,5280.184433,0.450309334,0.443621989,16.0166536,30.05743832,332.7939602,17.19085788,0.321189292,4.242383058,18.5571791,72.34564106,0.999205491,0.754678073,0.755520934,5263.502621,16.37531085,0.306501117,0.391422092,1.14857455,2.793312856,0.228085901,0.150736445,0.133313258,16.01534552,15.98011212,3.819959423,30.02631236,1.653406647,0.239260672,332.2759908,18.49107343,1.601909017,16.99971105,1.130303637,0.42716442,0.138124743,0.067593578,0.146985465,4.242144444,4.235617631,2.153614422,72.27197291,3.98153372,0.360878455,110883.8731,3.04395792,18.06578121,-1.182669717,9.893970736,352.5237048,332.8032433,320.8295694,0.612851349,11.49643653,-0.03604895,0.159527486,-0.173352267,110533.5551,343.8815278,6.436523459,3.043954553,3.041602821,-1,18.23068237,1.835004807,3.702040911,-1.187957624,-0.481037333,-1.507058339,9.917338053,1.163302493,1.791272802,352.15625,-15.76246166,0.694370627,332.2759908,-18.49107343,-1.601909017,320.2979431,-20.9924202,-4.514737129,0.608912647,0.602438482,-0.210772313,11.51225588,1.435206565,2.01591952,0.062551012,2.791551027,0.107351705,0.478600017,0.116597651,0.55667881,0.197703041,0.072026761,1.353984906,0.268832187,0.156964154,0.354898856,0.332061439,0.952052982,0.000594994,0.008397482,0.053558536,2.905920453,2.560230081,2.79915043,0.017055,0.077382832,0.095841014,-0.974560741,0.230319135,0.481635643,0.0096315,0.055347595,0.106938024,0.042263672,0.217974882,0.511568535,0.021561611,0.063439873,0.183830703,0.007776673,0.004695729,0.065195773,0.523940411,1.204306891,1.372373889,0.01168741,0.067760665,0.144059186,1.313571252,2.764404241,0.496753112,1.890366324,0.515018547,2.978254973,0.884077007,0.165772059,1.65388997,0.747380795,0.245676077,0.405613232,0.827725449,0.012494876,0.176347122,1.124729255,-1,-1,-1,0.167861938,0.484100342,1.143356323,-1.386404722,-0.324511744,0.273200939,0.099698644,0.312918665,0.858056931,0.193862915,0.924316406,2.825942993,0.021268572,0.115329561,0.218490601,-0.119934082,-0.418197632,-0.886123657,0.189232372,0.656917399,1.145550062,0.112448431,0.413761435,1.063409925
