,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,i,last_time,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ,time.iloc[i]
0,0.9744426786334256,2.9880867408325287,0.16547229063338204,89.80824879084295,0.26712065149745956,9.679011731381275,0.22743335084373745,0.016228394652939404,9.434062820360129,0.34226054123460836,0.965372424017275,0.9520207696383749,0.9565161199779972,0.8775870491423409,0.050314437941290244,0.8442377333704171,0.07989050732171782,3.4124966891841138,2.2892712924322747,3.6251063911194685,0.05981255302294432,0.08688562815098291,0.07569286515429616,71.0375137608558,94.24119070845975,50.65607802352214,0.08497028032327968,0.20591525375347536,0.1173781165450702,2.039906567866259,9.170715180954131,2.3280962953473083,0.07507359834887627,0.15516157606175132,0.11202536682398076,0.0025163303408293346,0.0006943301046453245,0.005880081554696354,8.024182077376418,9.765654435883466,6.564770751941928,0.2124268737706326,0.9101451779091595,0.26079538484177034,101.0,1598164931555.0,98.41871054197597,4.608260559761797,0.5916105973248236,4.303142485734425,0.7152264568322352,14.40277514104726,9.851118441055164,6.881459226426526,1.1651961654214609,1.1780992158140424,-0.535521597506302,-0.12213400384889055,-0.014862012433410373,5.081758232070317,85.26801107041214,8.068941239493503,-inf,4.608503868740416,-inf,1.1724853515625,0.7561187744140625,2.49810791015625,-0.1509027556067979,5.237485559102117,-0.42078705931925153,0.7653087581937047,0.6774794585376895,1.369880187886566,0.2408447265625,13.631439208984375,5.24749755859375,-2.039906567866259,9.170715180954131,2.3280962953473083,-4.2923736572265625,6.5558624267578125,-1.4871063232421875,-0.3285012393425768,1.5667368421421695,-0.767055915469889,0.9642327627242709,1.0851977154564483,1.6356643811841347,1598164933614.0
1,0.9708160781686975,3.2524699873221543,0.15494314547695737,92.88498547829715,0.25784062924556495,9.825538489502476,0.2458431041589921,0.017516790733364467,9.563006960980768,0.3577684296890842,0.9586696541535044,0.9506981709029072,0.656261680120669,0.4354057578857604,0.05569927640055859,0.8929672394382245,0.02214956232991459,3.7179061985563027,2.864897955222417,3.951292097510746,0.07391697000442088,0.09180858558425774,0.08047548688497466,70.32527793227925,96.82869874067457,23.681048113105962,0.08348144597208132,0.23239646267993855,0.06576321149395963,2.1421934883549527,9.574426902914947,0.8468791010238325,0.08747911694510992,0.19366969314080867,0.07661961960316548,0.007597334394291332,0.005969938545493699,0.003162687994899685,7.976990986341453,9.84225938242085,4.583546727459223,0.22023684508362076,0.9293043208360545,0.12819529742169114,207.0,1598164933614.0,102.90650428588204,4.647575567900593,2.0928171907000657,0.4820156954157637,1.3879678340483868,14.848737896422282,9.9822590588836,6.553780875552588,0.782234397070319,1.8144050236271156,-0.3892605207786162,-0.6544787736778871,0.35883744006563456,5.904123298459212,94.65452738045188,2.3478536069709457,-inf,4.647796862550219,-inf,1.7482528686523438,1.94476318359375,2.2304115295410156,-0.5448743068749882,0.7373583141853288,-0.24720606681603075,0.9573079452433169,1.3309324487921776,1.1622035188494988,0.65838623046875,14.339706420898438,4.3250579833984375,-2.1421934883549527,9.574426902914947,0.5315666918484669,-3.885589599609375,6.4158782958984375,-1.5900115966796875,0.6791867484906114,0.9392766093641536,0.5221424375964604,1.1522393015025265,1.735887167954293,1.4439390194990644,1598164935695.0
2,0.9216448348336111,3.110160810748317,0.13605375767998523,94.38177425651756,0.2595894051848583,9.630357187049537,0.2262085992537386,0.015595086044465635,9.661813043918006,0.3236542849359191,0.9374245238060805,0.963493383752026,0.8306141039135753,0.7060311216806064,0.05175608941978827,0.8545978568185693,0.015290888595254213,3.4536768962772264,2.7956276481978617,3.8806926657154763,0.06537317146183318,0.09166266055800407,0.057591328861713614,78.67790328898106,96.26187749380746,19.509376999918207,0.08192979036373327,0.23517082229615416,0.06096898217469922,2.150319513284935,9.355832225871536,0.7670129740013266,0.07329510470404195,0.18727556163052436,0.06308361860135266,0.00030192782118829684,0.0005529151772553066,0.004206903826665251,8.509916899699562,9.80068093558499,3.98616773772931,0.2163923950538191,0.9095772247036703,0.10686006158023448,313.0,1598164935695.0,97.69435249236281,4.646876721934481,1.9688377733403168,0.7319601785639165,1.3631592709655609,14.853810337982997,9.72088795334485,5.871492942284874,0.661886108534587,1.7969845865015792,-0.26456543730162724,-0.47334372986129275,0.15162221053698785,5.486145478497558,90.5873728227683,1.6208341910969466,4.554739681897267,4.646549719651881,-inf,1.4799652099609375,1.9256172180175781,1.3692970275878906,-0.6623873729148895,0.9131769737954891,-0.18388698482577048,0.771075641527512,1.3342083299147274,0.8015890803868426,-0.091766357421875,14.485671997070312,3.2267608642578125,-2.150319513284935,9.355832225871536,0.7670129740013266,-4.04949951171875,5.8188629150390625,-1.2310791015625,0.2924580162614991,0.8393552425132529,0.349771369173356,0.9329970945907977,1.7563823087348716,1.020959775402408,1598164937772.0
3,0.9485100222024664,3.203735424932775,0.2111803416173261,94.06269710637552,0.26501158899855476,9.744374770672358,0.2410981237208674,0.009648564619186565,9.636724053897925,0.34524298544484444,0.9480830885615298,0.864912766010091,0.6252243719565131,0.4088741594085554,0.03744423389022452,0.8876038698641197,0.023461918448120886,3.639323695952865,2.71258468361695,3.9691014037379557,0.056876455730593516,0.10257756550708519,0.11875714872176026,51.2304097039927,98.30245327432742,4.867140335757462,0.08317914459983554,0.21742629888938014,0.08721270112838139,1.6163360307801444,9.595012880721182,0.5294961057443995,0.07703983328679068,0.17876811798906034,0.08943503416899344,0.004745936845525839,0.00393168365545512,0.0018088621207189516,6.52798507600699,9.949316517625203,2.280251977653443,0.17835129555114396,0.929405636822883,0.1249422369317711,419.0,1598164937772.0,100.54206235346139,4.653111948263723,1.6209923094151613,1.8957642775513035,1.0924829056265526,14.894122295120242,9.92190759968428,6.457120445300903,0.945947456492365,1.4552632401361323,-0.20988352458918458,0.39403470030596466,-0.008795501083427876,3.9690887923637965,94.08601020559678,2.4869633555008135,-inf,4.652848967616216,-inf,1.5852470397949219,1.6824569702148438,1.9516487121582031,-0.6698508480274774,1.5664933199381634,-0.018665351394280272,0.9802668467243609,1.0955793680182213,1.1903175525115284,0.915618896484375,14.358856201171875,4.4052276611328125,-1.6163360307801444,9.595012880721182,0.525381124244546,-3.903533935546875,6.4565582275390625,-3.024505615234375,0.3302366894372973,1.0113364673713754,0.34275874319430116,1.1702419064708782,1.4286331482374053,1.4939861386415207,1598164939855.0
4,0.9540461585433634,3.2546556420436827,0.19777363918080504,96.11127780103119,0.24225746499479583,9.827535676456147,0.2387287941157104,0.014470588723262498,9.787147209314789,0.3393081501597493,0.9516291818258316,0.9611060151176734,0.6970463332664036,0.619829647844523,0.040560226199623586,0.897289901364066,0.01619603097967302,3.77490009581352,2.8008782653796915,4.066505900116767,0.0579999229918916,0.09925675740667492,0.09723485375885133,81.64704090227166,97.46068780826363,11.479226099610274,0.06921207825110329,0.22391518830493906,0.06849308460240218,1.892989824403007,9.619527708809331,0.6795098646631781,0.07531846303999894,0.18762626954359332,0.07636341757615717,0.005944147936347327,0.005624595170386618,0.005137485445754687,8.716852515140713,9.888538677735143,2.9704506198876572,0.187668899532714,0.9328969020778106,0.10229061774184292,525.0,1598164939855.0,101.12889280559645,4.650187864592679,1.744998230230017,1.8774037794145553,1.2132997912119314,15.31939606668595,9.919557471482886,6.725052570250604,1.1542336856769546,1.6605073000161175,-0.5248447889331038,-0.14236172145127238,0.08884490215315705,4.299383977160104,95.112729544591,1.7167792838453404,-inf,4.65003708456869,-inf,0.9011878967285156,1.8155517578125,1.4330062866210938,1.0900286377788468,1.6488401977760478,-0.005537278893680941,0.6197976166347287,1.1805200111658047,0.9026187558579845,0.2910919189453125,14.65435791015625,1.764739990234375,-1.892989824403007,9.619527708809331,-0.6795098646631781,-4.435943603515625,6.4445953369140625,-3.7435455322265625,-0.29224789757711267,1.0110081691317063,0.1266984963366969,0.8501719220973192,1.6130601430298157,1.1256102536723784,1598164941936.0
5,0.9160110600541834,2.832648453035233,0.1353938464860536,89.01481619957976,0.25587481203061246,9.489711006122102,0.20801992456202997,0.00794923526802817,9.307908077657213,0.2757363162453402,0.9386429400250204,0.2870748131862979,0.6519817347806675,0.3051097651865682,0.05603422072282393,0.8510606763531938,0.008916162978165646,3.3765499786126685,2.204262815488844,3.7863708175463664,0.06407970178347075,0.08486376524945914,0.030559846475829537,33.63888325448527,100.10269191829185,2.8290261944615107,0.0953813270505586,0.18539077471934295,0.05737348153924887,1.5503021816534288,9.461409514805055,0.2945761496273903,0.08232679930862273,0.14303251439723835,0.050377002539479035,0.0018970769795463832,0.0013415241843442727,0.0015988452006949077,5.651390332043878,10.082000175463348,2.022574952056984,0.222992440548205,0.9157034863967403,0.08024379417572039,631.0,1598164941936.0,97.09717236574353,4.659708797747767,0.7438569214481081,3.89951890942862,0.5614392205588702,12.476875955163141,9.817982329283703,6.695827237488444,-0.41277669433969694,0.8432697520583861,-0.26760235498628476,0.3703184481577964,-0.033179187628024624,5.939627396619334,90.21243169343863,0.9451132756855585,-inf,4.6595237376191685,-inf,4.622642517089844,0.867401123046875,0.9514541625976562,-1.4279165272095196,3.3011246744089124,0.7503723402489304,2.127391066912783,0.5869306168466244,0.688752738977081,4.13397216796875,12.168228149414062,2.4610595703125,0.6805408405807784,9.461409514805055,-0.2705718706238945,-3.813812255859375,6.5630340576171875,-2.2025604248046875,-0.11289110067176163,-0.04346921049860388,0.11626328544484703,2.351307853813682,0.8371217057733275,0.9381940030989651,1598164944015.0
6,0.9851658290772028,3.2278816121413594,0.2314152053687173,93.92627448557052,0.26468687271231817,9.90149533621507,0.2476761055168525,0.016730620953612607,9.647284730958196,0.3627563863420793,0.9657666816023124,0.9772333354024759,0.34133112920524955,0.21279166909835912,0.07397408317550686,0.8959337085170371,0.015258037384658576,3.4653062623393165,2.8233048831546137,4.167117240158626,0.07409774723780682,0.14594721872211208,0.12344636580585702,82.98672830822022,96.07691308123326,1.3180346357823929,0.0936060799760585,0.22794087122443488,0.07179458835237959,2.6018287295386906,9.551432291666666,0.3302121856505615,0.08564193057066938,0.19304803387833494,0.08406642189307476,0.002241986916801292,0.007983731404549166,0.005398181332396376,8.835315241740814,9.808846513155636,1.5025011088666862,0.2593844786012597,0.9310867685488367,0.0909375197567615,736.0,1598164944015.0,103.44241205310627,4.639040008287227,2.0476530125499366,0.4110965171097556,1.3609379167024886,14.766104885288588,10.018519234996973,6.165457140662666,0.6999473601668736,1.7610280571130676,-0.3455359953469686,-0.1630852703606881,0.11880632498259064,7.7672787334282125,94.0730393942889,1.6020939253891509,4.567808861562968,4.638869186139573,-inf,1.4572296142578125,1.8628082275390625,1.463226318359375,-0.3898615537555039,0.7616111428228085,0.2757427783452715,0.8178111325910573,1.2913577125186009,0.9937543734941894,-0.26763916015625,14.23681640625,3.535430908203125,-2.6018287295386906,9.551432291666666,0.20059494745163692,-4.5747222900390625,5.8583526611328125,-2.8917083740234375,0.4494744145516682,0.8319114523571147,0.1629495388165106,1.0036732034775588,1.6942605604590106,1.2557362122201794,1598164946075.0
7,0.9524310069907117,3.1565948905023866,0.11550605042200304,91.7647073724304,0.24844219633007333,9.629743843539812,0.23302015950497781,0.019371181218200487,9.558983686976958,0.3451112441045984,0.9523786087247657,0.9635481759129726,0.8167969183761287,0.7251520036538941,0.0617089681553147,0.8680996674391411,0.02262237139625538,3.616611225298464,2.7030182410610255,3.9172328207953493,0.0721708900072031,0.06626709198642562,0.05931448537331287,75.60244895402023,94.38058085403163,20.86268806971381,0.08706067322014062,0.2153172179733647,0.07294742929791453,2.2869497560987284,9.307579339719286,0.933163511986826,0.08747277748535019,0.17860525213845624,0.07903321448079209,0.0017052470781737505,0.005589975380611234,0.005878368133690752,8.357685140285833,9.75333623960756,4.1354491837712635,0.23365081626645245,0.9189554056637715,0.12860117507581903,838.0,1598164946075.0,97.14796271305258,4.613526258103918,1.80320678145665,1.8634921157150854,1.1415259518301355,14.892636765513114,9.739908527018322,7.3472241742058095,1.2443060772409504,1.5181370456718688,-0.45720400870743244,-0.6696802600757618,0.3304932988945647,6.294314751842096,88.54616607879242,2.3074818824180494,4.499660446162752,4.614495209655594,-inf,1.4635086059570312,1.5723876953125,1.501495361328125,-0.3619125437649333,2.3951626383955853,-0.7174107882290199,0.8336402456011515,1.0233268517798892,0.9758756139653323,-0.06304931640625,13.955657958984375,3.2423095703125,-2.2869497560987284,9.307579339719286,0.933163511986826,-4.4514923095703125,7.3191680908203125,-1.5337677001953125,0.3742039891839752,1.37825394841288,-0.04715446436492369,1.0366831515241113,1.3907173061550635,1.2045382407489131,1598164948076.0
8,0.948935890504901,2.954293053384723,0.16835723232738442,96.57077331707968,0.22564577716878448,9.834285837350425,0.20531401130284116,0.013755159261332122,9.845520476920788,0.29496321950697574,0.9568182196292258,0.9804699058335007,0.3899468435996886,0.256259239177437,0.08137207575117049,0.853839856022167,0.013723958731563492,3.1935553110362136,2.423646153256785,4.030067467033623,0.0480791830817386,0.10017649710307391,0.06572866010990426,89.84719708652095,98.8637005446253,12.673324644928387,0.08326593297468113,0.18985717117721676,0.0589406635727074,2.8126717703683037,9.419302368164063,0.5685000991731024,0.07321473382498722,0.15440540538126526,0.06734308030072333,0.0018218523460043095,0.003019804334213983,0.0033652154263897733,9.352596609690245,10.014431648901454,3.2901239313610535,0.2770244755002081,0.9154122485314041,0.09631834077548677,943.0,1598164948076.0,99.63826850301453,4.64925969363429,1.1189308625069376,0.48215163507601444,0.7580859930474908,12.689049857482667,9.93419384215257,8.0000374670922,0.8741126567239781,0.9793857327378594,-0.1259988092010061,0.07095573888150083,0.1885923546487241,8.544067953872894,89.65318488232747,1.4410156668141663,4.609470245169056,4.648874488755232,-inf,0.9140625,1.0803680419921875,1.87957763671875,-0.11446590994127304,0.5643681749093354,-1.1892940472929632,0.6416625561357355,0.7679896763392859,1.0503972322978672,-0.6385345458984375,12.224456787109375,2.538818359375,-2.8126717703683037,9.419302368164063,0.2807104201543899,-4.1942596435546875,7.8072967529296875,-1.6964874267578125,0.5689475187289023,1.0291932159550388,0.18558399659536268,0.7993944459043508,0.9689527298532523,1.1727384918890198,1598164950139.0
9,0.9139777816949444,2.8933329659596496,0.11492204593648811,97.23758494578622,0.2348290383974061,9.69456614255827,0.19731598459454663,0.012035161237655717,9.870929251300742,0.2798885024586253,0.9398818745198703,0.9667044979135105,0.5037422834263106,0.36357845552350554,0.07066656986012594,0.8349970731079902,0.008314138726827293,3.064643035130437,2.5322446768116422,3.985494134884204,0.033932921731413004,0.0634725674127079,0.03310186462464303,82.54763979841535,99.315434214081,4.5403559357388845,0.08693304978944424,0.19881166564932076,0.05004569242472276,2.5739063766767396,9.342071533203125,0.31292208160697205,0.0688738519839702,0.15872960883593423,0.05228504163872092,0.001761197725563782,0.0048285336886068125,0.0020699521892123406,8.814441498472386,10.02407863908376,2.3452380741486434,0.25797441754930267,0.9041650204681025,0.07505704456976062,1049.0,1598164950139.0,96.88164485966401,4.656032273024164,1.4411721442163703,0.4744479584403578,0.9382508326647537,13.142599733619129,9.769266295875935,7.539756671449171,0.6889525468568473,1.2069898622377953,-0.3677369818529898,-0.34072077740068246,0.13104946048798383,7.490656405173348,88.50968974944696,0.8812987050436929,4.587689370754948,4.656540262352248,-inf,1.3988990783691406,1.330108642578125,0.8273162841796875,-0.6356119763450292,0.46822022037583233,1.6645815110482056,0.760279263326306,0.8819076250184257,0.6459388990935249,-0.5511932373046875,12.515182495117188,3.2423095703125,-2.5739063766767396,9.342071533203125,0.29209266518646815,-4.183502197265625,7.44598388671875,-1.2203216552734375,0.646717570539596,0.8217097346239917,1.0401652528144703,0.9348298095338435,1.1167608649851677,0.8964158339835455,1598164952215.0
