,fBodyGyroMagenergy,fBodyGyroMagentropy,fBodyGyroMagiqr,fBodyGyroMagkurtosis,fBodyGyroMagmad,fBodyGyroMagmax,fBodyGyroMagmean,fBodyGyroMagmin,fBodyGyroMagskewness,fBodyGyroMagsma,fBodyGyroMagstd,fBodyGyrocorrelationXY,fBodyGyrocorrelationXZ,fBodyGyrocorrelationYZ,fBodyGyroenergyX,fBodyGyroenergyY,fBodyGyroenergyZ,fBodyGyroentropyX,fBodyGyroentropyY,fBodyGyroentropyZ,fBodyGyroiqrX,fBodyGyroiqrY,fBodyGyroiqrZ,fBodyGyrokurtosisX,fBodyGyrokurtosisY,fBodyGyrokurtosisZ,fBodyGyromadX,fBodyGyromadY,fBodyGyromadZ,fBodyGyromaxX,fBodyGyromaxY,fBodyGyromaxZ,fBodyGyromeanX,fBodyGyromeanY,fBodyGyromeanZ,fBodyGyrominX,fBodyGyrominY,fBodyGyrominZ,fBodyGyroskewnessX,fBodyGyroskewnessY,fBodyGyroskewnessZ,fBodyGyrostdX,fBodyGyrostdY,fBodyGyrostdZ,i,last_time,tBodyGyroMagenergy,tBodyGyroMagentropy,tBodyGyroMagiqr,tBodyGyroMagkurtosis,tBodyGyroMagmad,tBodyGyroMagmax,tBodyGyroMagmean,tBodyGyroMagmin,tBodyGyroMagskewness,tBodyGyroMagstd,tBodyGyrocorrelationXY,tBodyGyrocorrelationXZ,tBodyGyrocorrelationYZ,tBodyGyroenergyX,tBodyGyroenergyY,tBodyGyroenergyZ,tBodyGyroentropyX,tBodyGyroentropyY,tBodyGyroentropyZ,tBodyGyroiqrX,tBodyGyroiqrY,tBodyGyroiqrZ,tBodyGyrokurtosisX,tBodyGyrokurtosisY,tBodyGyrokurtosisZ,tBodyGyromadX,tBodyGyromadY,tBodyGyromadZ,tBodyGyromaxX,tBodyGyromaxY,tBodyGyromaxZ,tBodyGyromeanX,tBodyGyromeanY,tBodyGyromeanZ,tBodyGyrominX,tBodyGyrominY,tBodyGyrominZ,tBodyGyroskewnessX,tBodyGyroskewnessY,tBodyGyroskewnessZ,tBodyGyrostdX,tBodyGyrostdY,tBodyGyrostdZ,time.iloc[i]
0,0.0244251863926421,2.851023647436431,0.08088293393844638,0.21552104591460353,0.06887146912994536,0.3300403090786283,0.13051500255541718,0.041950537095202425,1.1483385955981864,0.19964115351826267,0.08809410607771456,0.44486331014775976,0.8319217885861376,0.5506444848771964,0.0059968150625229226,0.016527172371263606,0.0019011989588555687,2.842145609300519,2.7945029770527325,2.786855971446588,0.05399000015295227,0.05093885530345607,0.026892256046706545,0.4339631984024659,1.2044646063042812,3.287787356564576,0.036233515014922967,0.05788267252431469,0.019991189641204766,0.18288530622209823,0.3002330928815717,0.12416730608258929,0.06442584405056373,0.10122954691556073,0.03398576255213827,0.017963395188271607,0.03147345929143749,0.011625397173529974,1.0968970471552566,1.5638622039316472,1.8769767894565421,0.04402762729173732,0.08120183965071598,0.027990627855328798,21.0,1598164931629.0,0.5129289142454841,2.780579182748838,0.5344529094224311,0.19759326318557457,0.35461079808325885,1.6956783949225775,0.5815287941288032,0.0255149311016873,0.8329291766802114,0.4283583017017567,-0.723173572543483,0.07598255427219017,0.27926148508391635,0.12593311631298137,0.3470706197965358,0.03992517813596697,-inf,-inf,-inf,0.223388671875,0.6033477783203125,0.26129150390625,2.226840264276646,0.7064901634247098,-0.9241059583393318,0.2078228386080995,0.44259650474773254,0.13474652556335034,0.7421722412109375,1.4842376708984375,0.175018310546875,0.18288530622209823,-0.10052635556175596,-0.12416730608258929,-0.731292724609375,-0.916351318359375,-0.37091064453125,-0.7755491894381471,0.6284959632517916,0.34690667803633163,0.3116253923143656,0.5948220954333384,0.16041521482692198,1598164933694.0
1,0.06621943855322389,2.5369562987250647,0.08215276530313043,12.635002477779262,0.10866267888624707,1.038260894930667,0.1506486292940617,0.05095975014387638,3.6450931795546593,0.20593377924501502,0.21377710470790945,0.9512320160016781,0.3275342810549179,0.29356196498869686,0.004904412225737763,0.060229458142908227,0.0010855681845778915,2.5956199447577513,2.49531078160944,2.6271286300178742,0.011814781912462137,0.08588306295707535,0.01870945494611679,11.396364898191912,12.835709959230915,3.2947292590856554,0.03174001657326418,0.1043010133078073,0.01623305478086028,0.27126130603608634,1.0018078031994047,0.09037129020494514,0.04388958750856493,0.13927098134798352,0.022773210388466653,0.007524375912690377,0.037334746162583955,0.001218973922672244,3.409498617738994,3.6754511541799704,2.0433506811857485,0.055919783178845335,0.20706207883661787,0.02439869928581342,42.0,1598164933694.0,1.390608209617702,2.9430624597507467,0.8189603282162767,-0.6417527414214765,0.4206303848512471,2.073839398422791,1.0683020186547496,0.4937004253184488,0.8752952683475959,0.5116697732753849,-0.315124315978586,0.6175127613260192,-0.2745854613793267,0.102992656740493,1.2648186210010732,0.022796931876135722,-inf,2.922829516188798,-inf,0.2333984375,0.8805084228515625,0.2492828369140625,0.6638487316745949,-0.6137322089658612,-0.7879291161242512,0.13199496107036562,0.4285919812260842,0.12244337432238514,0.0178070068359375,2.048004150390625,0.3076324462890625,-0.27126130603608634,1.0018078031994047,0.028002057756696428,-0.7355194091796875,0.3748931884765625,-0.2154388427734375,-0.44521004734510855,0.8481537907992555,0.40839961965653615,0.17572836600132097,0.5236981322979383,0.15203110691369276,1598164935755.0
2,0.00999412681725797,2.738796683226537,0.038407111500991985,12.580914208472393,0.03657305305411044,0.3728138342247047,0.07017259615435488,0.02289616496717631,3.5930775217020545,0.10856030878541179,0.07296184101656548,0.8868045629394388,0.3780823303765417,0.2316779357787279,0.001612239045802665,0.007703929635339209,0.0006779581361160932,2.7695816160122666,2.64146749535513,2.849983353571242,0.028165792875489766,0.020966059479688434,0.02571233746884965,5.152815002167616,13.978501451848032,-0.2832938931434823,0.017288837633543674,0.03225912742796276,0.011984726644220971,0.12152898879278273,0.3511592320033482,0.05281927466438291,0.03127108133378221,0.055385950019555506,0.021903277432074025,0.005753827033555444,0.01108858713670026,0.005202901866314532,2.0061721399573957,3.857589156332747,0.8938939060194782,0.025808456829488565,0.06977207524904958,0.014426184614865232,63.0,1598164935755.0,0.20987666316241735,2.9835917379511843,0.2539763429094972,-1.2825690853208398,0.1314855437874408,0.6388892272738339,0.4337963831077555,0.15855647366037615,-0.14085867710700503,0.15093783231284025,-0.044595595596968116,0.549225891441515,0.48048050918029067,0.03385701996185595,0.16178252234212345,0.014237120858437959,-inf,-inf,-inf,0.2177734375,0.249542236328125,0.1965789794921875,0.06944203879380106,0.6302321347985389,-0.9171426504938514,0.10860659367913834,0.1572747262967687,0.09754559782897534,0.147857666015625,0.603424072265625,0.2215576171875,-0.12152898879278273,0.3511592320033482,0.030133928571428572,-0.4578094482421875,-0.1974945068359375,-0.181915283203125,-0.3977120755404287,-0.8352224197303415,-0.11524373977828044,0.14157016312451792,0.2009806008722962,0.11830266509108955,1598164937812.0
3,0.11660611059922141,2.2501717041269775,0.06968427809037686,10.732785991321762,0.17019719157450652,1.3884510060274546,0.16983734452396354,0.02529202181081192,3.3562955162041175,0.23593042224537836,0.30356128928847864,0.8880072265991426,0.9188255043576943,0.7042440289689454,0.005510092083081739,0.10841037619641462,0.0026856423197250774,2.50012772196846,2.1479568086043335,2.5349676222443547,0.04983890122450141,0.052649148804027414,0.030497171355316967,3.0579540484707177,11.330184267697081,1.2198322896894211,0.042184780128592995,0.16435703247830036,0.02895275653023921,0.23209126790364584,1.3646320161365328,0.12996130021086946,0.04772250487751247,0.15393939264211204,0.0342685247257539,0.003586525654530754,0.01634892495865852,0.007439726716407595,1.9164048690660338,3.4547502561608585,1.59966517651419,0.0582605127154097,0.2982426722802455,0.03983561295483911,84.0,1598164937812.0,2.44872832258365,2.9285879236076733,1.1070371690197764,-1.092357011055653,0.5625380992461344,2.5957153725371023,1.4189437889060923,0.37892232355701416,0.059169627739135894,0.676086672575267,-0.37812209674208874,-0.23654099381325303,0.772739246615214,0.1157119337447165,2.2766179001247067,0.056398488714226654,-inf,2.925226845861566,-inf,0.3862457275390625,1.058441162109375,0.341461181640625,-1.0763547459057725,-1.0383970672932474,-0.951437196616407,0.20951722160218253,0.5524040793075042,0.18677401380474065,0.0946044921875,2.5249176025390625,0.5157012939453125,-0.23209126790364584,1.3646320161365328,0.10820951915922619,-0.730133056640625,0.35595703125,-0.120452880859375,-0.3336290695053048,0.07956068070394544,0.6380836195762302,0.2548290720521784,0.659634162769668,0.21661866981272299,1598164939875.0
4,0.06030099576206079,2.6902675256616253,0.0983371563281387,2.786942550544423,0.1262048299108459,0.7242822959214409,0.17912552651066505,0.03635975796103713,1.7699349714369053,0.23913139053302657,0.1721214501160582,0.461109641436027,0.2881753162122092,0.33604600466351403,0.001419263597273705,0.05623692247695597,0.002644809687831133,2.7721814167307905,2.624721867299143,2.8550576806135624,0.02288810907558575,0.10005292397648638,0.042720716240095685,-0.24554639819216506,2.927627851780546,-0.6268902524649644,0.017462941270298016,0.12799813243091474,0.022258068681703585,0.07834879088097176,0.7212132045200893,0.09522126154142417,0.030409679330613844,0.16527934373292238,0.04344236746949039,0.001846050666172002,0.028885788527345194,0.013432008953956368,0.7891376531245786,1.817716363304929,0.8286239839169529,0.022786854769737075,0.17425740748323723,0.028203703946480883,105.0,1598164939875.0,1.2663209110032767,2.8846338229769035,0.6351284731076854,0.008863469609531105,0.42032370457570856,2.1922400678709844,0.9840900326119427,0.11318050726729753,0.6127925494480246,0.559269259527964,-0.45345915497085126,0.21022286331545761,0.2345484068323427,0.029804535542747805,1.1809753720160752,0.05554100344445379,-inf,-inf,-inf,0.105987548828125,0.692169189453125,0.420318603515625,0.2725570982614012,0.6795386329390487,-0.8263216069770509,0.11575206661440618,0.5827489320923682,0.20762464735243058,0.3931884765625,1.2272491455078125,0.57000732421875,0.04920160202752976,-0.7212132045200893,0.044894990466889884,-0.295745849609375,-2.136322021484375,-0.1700592041015625,-0.2510869388801044,0.5891474292673257,0.8357049314237626,0.1695668741107944,0.8329875328743137,0.2370690098667543,1598164941943.0
5,0.043074371632137884,2.669948834431845,0.07291441382217509,1.9525872862516405,0.100662772217857,0.5245738931700488,0.14581078244897344,0.04431244364931603,1.8881495629207599,0.227332847065979,0.15134155649207465,0.5822025589201273,0.8826435048815712,0.7714309355959399,0.0021882700187929164,0.026075480087151305,0.014810621526193665,2.827285892645108,2.6369942152702537,2.595324439930364,0.030167375226997653,0.05004300062745505,0.04778593569829584,1.0866779113175786,2.049281133869048,4.7216115537642676,0.02091570293448695,0.08077568637587029,0.05327231881874338,0.10654036437605452,0.43528020949590773,0.3567770619192615,0.03799239749497993,0.11058542863727285,0.07875502093372615,0.014964680122047599,0.027243980835009812,0.024714380430327327,1.4537187304814294,1.9181080693623063,2.484549290110136,0.02796587454282767,0.12057636672779218,0.09507198122537532,126.0,1598164941943.0,0.9045618042748954,2.879431891110033,0.3690411695515391,1.9749368445721052,0.3552929748035833,2.3044347645194856,0.8122938417398241,0.11272284363189308,1.469631871568443,0.5069295265554923,-0.6204151270067466,-0.053407402983322506,0.5927576143190705,0.04595367039465124,0.5475850818301773,0.31102305205006686,-inf,-inf,-inf,0.1998748779296875,0.7136077880859375,0.7296142578125,1.149950211997269,1.5641889710766712,-0.6833002664577408,0.15984962100074404,0.4641538866523172,0.46217854817708326,0.1993560791015625,2.23486328125,1.00323486328125,-0.0155181884765625,0.43528020949590773,-0.07667032877604167,-0.553466796875,-0.2279052734375,-0.7869720458984375,-1.4282385943480955,1.3199380204239217,0.6534592852358175,0.21908559750040615,0.6132063536069605,0.5660405889794586,1598164943997.0
6,0.052062652623935536,2.7358769649023396,0.15552200956722803,-0.1537342716320529,0.11747684714822866,0.5219464196152727,0.17625524263165757,0.03822879706815456,1.0404224821850996,0.23825495823738643,0.14848090507614312,0.34505182796797074,0.6452948160898974,0.8668873008997747,0.004768281224734929,0.04662527826608341,0.0006690931331172011,2.8691043995591907,2.6502021472383084,2.7599814660435285,0.042111481574048676,0.14214296785126812,0.028958272625042736,-0.985752763063457,0.004285250551038011,-1.5387763340063836,0.030706052366361338,0.12048030826337042,0.014177505720471672,0.1200459264296537,0.5123857770647321,0.045619419642857144,0.059538607616639615,0.15778826488886993,0.020928085731876902,0.00982028801222067,0.014648506032784895,0.0033531643218967485,0.5056840203445278,1.1331329365761535,0.2648828427024414,0.03584141737148642,0.15104485696611913,0.01557766923362517,147.0,1598164943997.0,1.0933157051026465,2.9008059531337196,0.6013725721072054,-0.7648545545950927,0.37858759667873665,1.7962652800724477,0.9351456323896211,0.11688301544383464,-0.041465345885604125,0.47933210709436697,-0.5943752079056319,0.07510191317025404,0.028613897132042255,0.10013390571943351,0.9791308435877519,0.014050955795461223,-inf,-inf,-inf,0.254974365234375,0.9549713134765625,0.2014007568359375,2.0511127852348165,0.8574877733457815,-1.396950504192593,0.2062396613919005,0.6437751614317603,0.09908061124840561,0.712310791015625,1.78857421875,0.0885772705078125,0.08836146763392858,-0.5123857770647321,-0.045619419642857144,-0.7842559814453125,-1.58953857421875,-0.2265625,-0.2696106609195902,1.2237015208273714,-0.259623904528013,0.31135584882070594,0.867422182101656,0.11210849907235236,1598164946062.0
7,0.007498333644535807,2.8110899124258144,0.041131621449118874,1.0682949034855023,0.03826337745603978,0.19619221188359706,0.06934374897782657,0.021180174527038065,1.490788210311886,0.1032700377954177,0.05314383339906695,0.5876209025575595,0.6323810120844273,0.7867778947198918,0.0010038707041035908,0.005756781979246472,0.0007376809611857408,2.7876726777080325,2.7161707476165557,2.7719058505137006,0.015102970876056908,0.038618555251536624,0.004691004397651664,-0.8637370613301445,0.5333876288749049,5.124418085541452,0.015202222814701521,0.03832391886190025,0.01060592879364184,0.06184968494233631,0.17214932360052637,0.07560082000409778,0.025686654979208603,0.05750034682969093,0.020083035986518154,0.0040058910343014455,0.008226742401005863,0.007895890656574929,0.70647045119227,1.2829686580830513,2.6069095497199033,0.019007098228999156,0.050724912009754264,0.01873686895101355,168.0,1598164946062.0,0.15746500653525194,2.9739715639784534,0.2542584623329552,-1.235488349892765,0.12125670351875567,0.6379517476677832,0.3713418826824542,0.1924191146573995,0.3519643545025764,0.14334825892265807,0.2255967733836108,0.12967108328694665,0.7124299249810996,0.021081284786175405,0.12089242156417597,0.015491300184900561,-inf,-inf,-inf,0.254241943359375,0.36114501953125,0.2222900390625,-1.4538730041014563,-0.5447584400422856,-1.326230600374645,0.11719628850889315,0.261362434785112,0.10897411943292942,0.1523284912109375,0.5745849609375,0.2036590576171875,-0.06184968494233631,0.1496334984188988,-0.020409720284598216,-0.228485107421875,-0.4921112060546875,-0.196136474609375,0.26498915938027706,-0.5994927153027789,0.25087707844146817,0.13460570686878248,0.3216012276109223,0.12581128994627339,1598164948122.0
8,0.09365131009883267,2.4811275732978575,0.05443577669913144,7.1613839378787745,0.1656571857438228,1.1129019510733267,0.18429709797833496,0.031815896393771984,2.6990731099599454,0.2570969562827034,0.250340137142202,0.9323307885154232,0.7727654302772825,0.7435506893463355,0.00836314471668718,0.08460725362564683,0.0006809117564986419,2.770018833600073,2.349670932073639,2.9393105122451204,0.01895038988011942,0.06647556383705694,0.019024434991873868,1.7570888283663413,7.473848269635077,-0.7887646945822224,0.04506851373499269,0.16136385828497715,0.009545389814981578,0.24016244070870535,1.0855909075055803,0.048632667178199404,0.06988353025396969,0.16355448611538204,0.023658939913351624,0.030011162999323535,0.005485100914425922,0.009027459594250825,1.7550235076852632,2.7422227492451783,0.6096433935356708,0.06044343439717969,0.24647523786790257,0.01127938981544713,189.0,1598164948122.0,1.966677512075486,2.8751846174993547,0.8572550022765683,-0.27792319967716894,0.5703977451759701,2.693439576415484,1.2183956095844257,0.09129964560251795,0.5670167980397058,0.7115469999598942,-0.7422132300175633,0.11006957955666362,-0.05178474400679238,0.17562603905043078,1.7767523261385836,0.014299146886471482,-inf,-inf,-inf,0.5234527587890625,0.7935791015625,0.181365966796875,-1.0734155185199057,-0.06931828979069588,-0.9627587375291413,0.2994202075361395,0.6131230568399234,0.09216004109977324,0.863677978515625,0.6684722900390625,0.1520538330078125,0.24016244070870535,-1.0855909075055803,-0.048632667178199404,-0.1670989990234375,-2.5509185791015625,-0.2503814697265625,0.5698232940042179,0.07653815556130408,-0.13606763998402713,0.3519168128683706,0.7925635262007606,0.11194065882460345,1598164950180.0
9,0.022167156316876373,2.656979815301777,0.04243679569250992,9.60337357228603,0.06853556778404488,0.5468672921957575,0.0988935565038775,0.04110909146285544,3.1229852556366042,0.14665210271596174,0.114046402130165,0.6363939262609806,0.786356249023177,0.10747858887267904,0.005078646144776893,0.016353507630227145,0.0007350025418723453,2.5727608318072765,2.6084739512945885,2.694624108354582,0.0457954704231074,0.010475070948809902,0.021290294134347142,0.48843389670836945,14.377437682273126,1.149547574344508,0.04060965889917254,0.05057236184968365,0.014164819366134502,0.16356883987610193,0.5230022612072173,0.06592810026818838,0.04939980632727389,0.07708047722673941,0.02017181916194838,0.0025800893264977835,0.0370265264972873,0.003100133431836031,1.3327175445381643,3.948360260515174,1.4073291647853217,0.05263288462154588,0.10455961478391887,0.01856085305821092,210.0,1598164950180.0,0.4655102826544039,2.964270717934073,0.451616584915245,-1.1892873548776874,0.21569153251561207,1.0542583476601308,0.6328400347996412,0.3043766032664805,0.42215346206715126,0.26129477924300853,-0.5350824716798361,0.1552382129219127,-0.05601772710269643,0.10665156904031478,0.3434236602347699,0.015435053379319254,-inf,-inf,-inf,0.58074951171875,0.2617034912109375,0.266632080078125,-1.1329402946595235,1.6303536925440536,-1.5192328417198526,0.24569473785607995,0.19461530136143002,0.11408557156586592,0.68072509765625,0.258880615234375,0.175445556640625,0.15920802525111608,-0.5230022612072173,-0.013611566452752976,-0.1741790771484375,-1.01702880859375,-0.1765289306640625,0.6258126805567377,0.7925280251419562,0.19160728890682682,0.2921807529984693,0.27090018412185135,0.12653958894323397,1598164952240.0
